	avail_bikes	timestamp
64	38	2016-01-13 01:00:00
1809	37	2016-01-13 02:00:00
1533	36	2016-01-13 03:00:00
3387	36	2016-01-13 04:00:00
2661	35	2016-01-13 05:00:00
4256	32	2016-01-13 06:00:00
3941	26	2016-01-13 07:00:00
838	23	2016-01-13 08:00:00
457	18	2016-01-13 09:00:00
2252	15	2016-01-13 10:00:00
1306	17	2016-01-13 11:00:00
100	18	2016-01-13 12:00:00
3014	17	2016-01-13 13:00:00
1477	18	2016-01-13 14:00:00
1909	13	2016-01-13 15:00:00
556	4	2016-01-13 16:00:00
845	5	2016-01-13 17:00:00
4124	7	2016-01-13 18:00:00
4288	10	2016-01-13 19:00:00
2830	8	2016-01-13 20:00:00
3363	9	2016-01-13 21:00:00
1756	12	2016-01-13 22:00:00
2229	13	2016-01-13 23:00:00
1479	14	2016-01-14 00:00:00
4358	15	2016-01-14 01:00:00
2707	14	2016-01-14 02:00:00
3216	14	2016-01-14 03:00:00
1696	14	2016-01-14 04:00:00
2339	14	2016-01-14 05:00:00
106	12	2016-01-14 06:00:00
733	9	2016-01-14 07:00:00
4107	8	2016-01-14 08:00:00
4628	5	2016-01-14 09:00:00
2493	5	2016-01-14 10:00:00
3350	7	2016-01-14 11:00:00
2008	3	2016-01-14 12:00:00
3974	0	2016-01-14 13:00:00
760	2	2016-01-14 14:00:00
207	6	2016-01-14 15:00:00
2357	7	2016-01-14 16:00:00
1754	4	2016-01-14 17:00:00
3557	13	2016-01-14 18:00:00
2720	19	2016-01-14 19:00:00
4320	17	2016-01-14 20:00:00
4197	22	2016-01-14 21:00:00
1015	21	2016-01-14 22:00:00
458	25	2016-01-14 23:00:00
2216	28	2016-01-15 00:00:00
3881	26	2016-01-15 01:00:00
3008	26	2016-01-15 02:00:00
2881	26	2016-01-15 03:00:00
1856	26	2016-01-15 04:00:00
1398	24	2016-01-15 05:00:00
907	23	2016-01-15 06:00:00
274	16	2016-01-15 07:00:00
4739	5	2016-01-15 08:00:00
4090	4	2016-01-15 09:00:00
3116	1	2016-01-15 10:00:00
2475	0	2016-01-15 11:00:00
1426	1	2016-01-15 12:00:00
4548	0	2016-01-15 13:00:00
81	2	2016-01-15 14:00:00
627	6	2016-01-15 15:00:00
1672	7	2016-01-15 16:00:00
2230	6	2016-01-15 17:00:00
2587	7	2016-01-15 18:00:00
3310	21	2016-01-15 19:00:00
4201	18	2016-01-15 20:00:00
4300	17	2016-01-15 21:00:00
441	15	2016-01-15 22:00:00
997	12	2016-01-15 23:00:00
312	13	2016-01-16 00:00:00
3416	13	2016-01-16 01:00:00
4121	13	2016-01-16 02:00:00
4737	13	2016-01-16 03:00:00
513	13	2016-01-16 04:00:00
883	13	2016-01-16 05:00:00
1535	13	2016-01-16 06:00:00
1883	12	2016-01-16 07:00:00
2731	12	2016-01-16 08:00:00
3443	13	2016-01-16 09:00:00
4205	15	2016-01-16 10:00:00
4494	13	2016-01-16 11:00:00
3370	9	2016-01-16 12:00:00
595	12	2016-01-16 13:00:00
4275	18	2016-01-16 14:00:00
3671	19	2016-01-16 15:00:00
3017	20	2016-01-16 16:00:00
2502	21	2016-01-16 17:00:00
1954	21	2016-01-16 18:00:00
1532	23	2016-01-16 19:00:00
600	25	2016-01-16 20:00:00
233	33	2016-01-16 21:00:00
4513	31	2016-01-16 22:00:00
4146	30	2016-01-16 23:00:00
959	30	2016-01-17 00:00:00
2805	33	2016-01-17 01:00:00
4519	31	2016-01-17 02:00:00
3990	30	2016-01-17 03:00:00
742	30	2016-01-17 04:00:00
388	30	2016-01-17 05:00:00
2354	30	2016-01-17 06:00:00
1656	30	2016-01-17 07:00:00
3571	27	2016-01-17 08:00:00
2588	26	2016-01-17 09:00:00
4585	25	2016-01-17 10:00:00
4202	24	2016-01-17 11:00:00
2813	24	2016-01-17 12:00:00
1126	25	2016-01-17 13:00:00
3717	23	2016-01-17 14:00:00
4426	21	2016-01-17 15:00:00
2412	22	2016-01-17 16:00:00
3608	24	2016-01-17 17:00:00
1376	25	2016-01-17 18:00:00
2121	27	2016-01-17 19:00:00
518	28	2016-01-17 20:00:00
887	32	2016-01-17 21:00:00
3737	32	2016-01-17 22:00:00
4798	34	2016-01-17 23:00:00
3709	34	2016-01-18 00:00:00
2213	34	2016-01-18 01:00:00
498	33	2016-01-18 02:00:00
1131	32	2016-01-18 03:00:00
4112	32	2016-01-18 04:00:00
4656	32	2016-01-18 05:00:00
2500	31	2016-01-18 06:00:00
3138	30	2016-01-18 07:00:00
1580	29	2016-01-18 08:00:00
2348	31	2016-01-18 09:00:00
112	28	2016-01-18 10:00:00
736	30	2016-01-18 11:00:00
4767	29	2016-01-18 12:00:00
1308	28	2016-01-18 13:00:00
3604	27	2016-01-18 14:00:00
2607	30	2016-01-18 15:00:00
4323	33	2016-01-18 16:00:00
3681	34	2016-01-18 17:00:00
1080	31	2016-01-18 18:00:00
382	37	2016-01-18 19:00:00
1825	37	2016-01-18 20:00:00
1666	37	2016-01-18 21:00:00
3365	34	2016-01-18 22:00:00
2972	32	2016-01-18 23:00:00
4634	32	2016-01-19 00:00:00
1252	32	2016-01-19 01:00:00
626	32	2016-01-19 02:00:00
265	32	2016-01-19 03:00:00
4639	32	2016-01-19 04:00:00
3963	32	2016-01-19 05:00:00
3198	32	2016-01-19 06:00:00
2838	29	2016-01-19 07:00:00
2038	23	2016-01-19 08:00:00
1399	19	2016-01-19 09:00:00
1026	19	2016-01-19 10:00:00
380	20	2016-01-19 11:00:00
3790	20	2016-01-19 12:00:00
2206	24	2016-01-19 13:00:00
2406	24	2016-01-19 14:00:00
3202	23	2016-01-19 15:00:00
3813	22	2016-01-19 16:00:00
4659	22	2016-01-19 17:00:00
243	25	2016-01-19 18:00:00
685	30	2016-01-19 19:00:00
1524	36	2016-01-19 20:00:00
1837	39	2016-01-19 21:00:00
2540	38	2016-01-19 22:00:00
3201	39	2016-01-19 23:00:00
4324	39	2016-01-20 00:00:00
1335	37	2016-01-20 01:00:00
712	37	2016-01-20 02:00:00
310	37	2016-01-20 03:00:00
4337	37	2016-01-20 04:00:00
3956	36	2016-01-20 05:00:00
3334	36	2016-01-20 06:00:00
2956	34	2016-01-20 07:00:00
1867	30	2016-01-20 08:00:00
1729	28	2016-01-20 09:00:00
1104	26	2016-01-20 10:00:00
137	24	2016-01-20 11:00:00
4051	24	2016-01-20 12:00:00
2199	22	2016-01-20 13:00:00
2741	27	2016-01-20 14:00:00
3196	25	2016-01-20 15:00:00
3994	10	2016-01-20 16:00:00
4359	6	2016-01-20 17:00:00
251	8	2016-01-20 18:00:00
783	13	2016-01-20 19:00:00
1463	19	2016-01-20 20:00:00
1833	23	2016-01-20 21:00:00
2994	27	2016-01-20 22:00:00
3444	29	2016-01-20 23:00:00
3886	29	2016-01-21 00:00:00
2208	27	2016-01-21 01:00:00
303	27	2016-01-21 02:00:00
686	27	2016-01-21 03:00:00
3853	27	2016-01-21 04:00:00
4774	26	2016-01-21 05:00:00
2857	24	2016-01-21 06:00:00
3166	22	2016-01-21 07:00:00
1444	19	2016-01-21 08:00:00
1808	13	2016-01-21 09:00:00
456	11	2016-01-21 10:00:00
820	12	2016-01-21 11:00:00
4708	13	2016-01-21 12:00:00
1619	17	2016-01-21 13:00:00
3123	11	2016-01-21 14:00:00
2888	13	2016-01-21 15:00:00
4495	16	2016-01-21 16:00:00
4126	20	2016-01-21 17:00:00
660	24	2016-01-21 18:00:00
454	26	2016-01-21 19:00:00
2367	28	2016-01-21 20:00:00
1341	30	2016-01-21 21:00:00
3087	32	2016-01-21 22:00:00
2634	31	2016-01-21 23:00:00
3221	33	2016-01-22 00:00:00
359	33	2016-01-22 01:00:00
1823	31	2016-01-22 02:00:00
1480	31	2016-01-22 03:00:00
3119	31	2016-01-22 04:00:00
2451	31	2016-01-22 05:00:00
4441	30	2016-01-22 06:00:00
4064	28	2016-01-22 07:00:00
609	24	2016-01-22 08:00:00
247	21	2016-01-22 09:00:00
1923	21	2016-01-22 10:00:00
1234	20	2016-01-22 11:00:00
378	20	2016-01-22 12:00:00
3482	22	2016-01-22 13:00:00
1527	23	2016-01-22 14:00:00
2096	24	2016-01-22 15:00:00
130	30	2016-01-22 16:00:00
1023	27	2016-01-22 17:00:00
3888	38	2016-01-22 18:00:00
4260	36	2016-01-22 19:00:00
2886	35	2016-01-22 20:00:00
3342	35	2016-01-22 21:00:00
1585	36	2016-01-22 22:00:00
2327	0	2016-01-22 23:00:00
2909	0	2016-01-23 00:00:00
720	0	2016-01-23 01:00:00
1711	0	2016-01-23 02:00:00
2361	0	2016-01-23 03:00:00
2690	0	2016-01-23 04:00:00
3340	0	2016-01-23 05:00:00
3696	0	2016-01-23 06:00:00
4283	0	2016-01-23 07:00:00
302	0	2016-01-23 08:00:00
933	0	2016-01-23 09:00:00
1286	0	2016-01-23 10:00:00
1939	0	2016-01-23 11:00:00
1172	0	2016-01-23 12:00:00
2775	0	2016-01-23 13:00:00
1804	0	2016-01-23 14:00:00
1249	0	2016-01-23 15:00:00
815	0	2016-01-23 16:00:00
262	0	2016-01-23 17:00:00
4726	0	2016-01-23 18:00:00
4019	0	2016-01-23 19:00:00
3244	0	2016-01-23 20:00:00
2525	0	2016-01-23 21:00:00
2169	0	2016-01-23 22:00:00
1611	0	2016-01-23 23:00:00
1826	0	2016-01-24 00:00:00
3672	0	2016-01-24 01:00:00
3032	0	2016-01-24 02:00:00
2663	0	2016-01-24 03:00:00
2047	0	2016-01-24 04:00:00
1659	0	2016-01-24 05:00:00
1034	0	2016-01-24 06:00:00
67	0	2016-01-24 07:00:00
4655	0	2016-01-24 08:00:00
4066	0	2016-01-24 09:00:00
3437	0	2016-01-24 10:00:00
2452	0	2016-01-24 11:00:00
1752	0	2016-01-24 12:00:00
4717	0	2016-01-24 13:00:00
446	0	2016-01-24 14:00:00
806	0	2016-01-24 15:00:00
1501	0	2016-01-24 16:00:00
1798	0	2016-01-24 17:00:00
2498	0	2016-01-24 18:00:00
3483	0	2016-01-24 19:00:00
3649	0	2016-01-24 20:00:00
4357	0	2016-01-24 21:00:00
85	0	2016-01-24 22:00:00
925	0	2016-01-24 23:00:00
1602	0	2016-01-25 00:00:00
4793	0	2016-01-25 01:00:00
2798	0	2016-01-25 02:00:00
3182	0	2016-01-25 03:00:00
1550	0	2016-01-25 04:00:00
1942	0	2016-01-25 05:00:00
566	0	2016-01-25 06:00:00
3998	0	2016-01-25 08:00:00
4765	0	2016-01-25 09:00:00
2853	0	2016-01-25 10:00:00
3144	0	2016-01-25 11:00:00
2363	0	2016-01-25 12:00:00
3811	0	2016-01-25 13:00:00
872	0	2016-01-25 14:00:00
574	0	2016-01-25 15:00:00
1937	0	2016-01-25 16:00:00
1644	0	2016-01-25 17:00:00
3007	0	2016-01-25 18:00:00
2615	0	2016-01-25 19:00:00
4763	0	2016-01-25 20:00:00
3931	0	2016-01-25 21:00:00
703	0	2016-01-25 22:00:00
345	0	2016-01-25 23:00:00
935	0	2016-01-26 00:00:00
2779	0	2016-01-26 01:00:00
4482	0	2016-01-26 02:00:00
3778	0	2016-01-26 03:00:00
1135	0	2016-01-26 04:00:00
169	0	2016-01-26 05:00:00
2151	0	2016-01-26 06:00:00
1765	0	2016-01-26 07:00:00
3542	0	2016-01-26 08:00:00
2567	0	2016-01-26 09:00:00
4489	0	2016-01-26 10:00:00
4175	0	2016-01-26 11:00:00
2632	0	2016-01-26 12:00:00
620	0	2016-01-26 13:00:00
4170	0	2016-01-26 14:00:00
4617	0	2016-01-26 15:00:00
3001	0	2016-01-26 16:00:00
3376	0	2016-01-26 17:00:00
1401	0	2016-01-26 18:00:00
2296	0	2016-01-26 19:00:00
485	0	2016-01-26 20:00:00
947	0	2016-01-26 21:00:00
4178	0	2016-01-26 22:00:00
4258	0	2016-01-26 23:00:00
354	0	2016-01-27 00:00:00
3109	0	2016-01-27 01:00:00
3730	0	2016-01-27 02:00:00
4642	0	2016-01-27 03:00:00
252	0	2016-01-27 04:00:00
630	0	2016-01-27 05:00:00
1393	0	2016-01-27 06:00:00
2116	0	2016-01-27 07:00:00
2685	0	2016-01-27 08:00:00
3072	0	2016-01-27 09:00:00
3841	0	2016-01-27 10:00:00
4470	0	2016-01-27 11:00:00
3529	0	2016-01-27 12:00:00
475	0	2016-01-27 13:00:00
4610	0	2016-01-27 14:00:00
3810	0	2016-01-27 15:00:00
3167	0	2016-01-27 16:00:00
2937	35	2016-01-27 17:00:00
2027	29	2016-01-27 18:00:00
1636	27	2016-01-27 19:00:00
1128	30	2016-01-27 20:00:00
237	31	2016-01-27 21:00:00
4469	30	2016-01-27 22:00:00
4084	28	2016-01-27 23:00:00
4284	25	2016-01-28 00:00:00
1743	25	2016-01-28 01:00:00
902	25	2016-01-28 02:00:00
519	25	2016-01-28 03:00:00
4277	24	2016-01-28 04:00:00
3687	22	2016-01-28 05:00:00
3296	22	2016-01-28 06:00:00
2901	21	2016-01-28 07:00:00
1860	13	2016-01-28 08:00:00
1705	5	2016-01-28 09:00:00
1184	2	2016-01-28 10:00:00
321	2	2016-01-28 11:00:00
3822	3	2016-01-28 12:00:00
1947	1	2016-01-28 13:00:00
2517	0	2016-01-28 14:00:00
3253	1	2016-01-28 15:00:00
4029	2	2016-01-28 16:00:00
4237	1	2016-01-28 17:00:00
463	1	2016-01-28 18:00:00
824	11	2016-01-28 19:00:00
1281	14	2016-01-28 20:00:00
2159	10	2016-01-28 21:00:00
2449	7	2016-01-28 22:00:00
3266	9	2016-01-28 23:00:00
4054	10	2016-01-29 00:00:00
2193	9	2016-01-29 01:00:00
568	9	2016-01-29 02:00:00
653	9	2016-01-29 03:00:00
3899	9	2016-01-29 04:00:00
4352	9	2016-01-29 05:00:00
2897	9	2016-01-29 06:00:00
3543	9	2016-01-29 07:00:00
1700	0	2016-01-29 08:00:00
2144	1	2016-01-29 09:00:00
514	0	2016-01-29 10:00:00
1052	1	2016-01-29 11:00:00
4493	0	2016-01-29 12:00:00
1727	1	2016-01-29 13:00:00
3125	3	2016-01-29 14:00:00
2883	11	2016-01-29 15:00:00
4492	18	2016-01-29 16:00:00
4055	20	2016-01-29 17:00:00
1183	22	2016-01-29 18:00:00
138	26	2016-01-29 19:00:00
1979	30	2016-01-29 20:00:00
1785	33	2016-01-29 21:00:00
3156	35	2016-01-29 22:00:00
2514	34	2016-01-29 23:00:00
2967	32	2016-01-30 00:00:00
771	32	2016-01-30 01:00:00
1738	32	2016-01-30 02:00:00
2382	33	2016-01-30 03:00:00
2743	33	2016-01-30 04:00:00
3389	33	2016-01-30 05:00:00
3741	33	2016-01-30 06:00:00
4334	31	2016-01-30 07:00:00
362	31	2016-01-30 08:00:00
989	31	2016-01-30 09:00:00
1345	28	2016-01-30 10:00:00
2004	26	2016-01-30 11:00:00
1117	29	2016-01-30 12:00:00
2713	31	2016-01-30 13:00:00
1822	35	2016-01-30 14:00:00
1721	32	2016-01-30 15:00:00
751	31	2016-01-30 16:00:00
200	28	2016-01-30 17:00:00
4600	28	2016-01-30 18:00:00
4039	32	2016-01-30 19:00:00
3183	30	2016-01-30 20:00:00
2468	32	2016-01-30 21:00:00
2187	34	2016-01-30 22:00:00
1472	37	2016-01-30 23:00:00
3322	36	2016-01-31 00:00:00
239	37	2016-01-31 01:00:00
1866	35	2016-01-31 02:00:00
1495	34	2016-01-31 03:00:00
3062	34	2016-01-31 04:00:00
2732	36	2016-01-31 05:00:00
4699	36	2016-01-31 06:00:00
4067	36	2016-01-31 07:00:00
897	36	2016-01-31 08:00:00
526	38	2016-01-31 09:00:00
1806	35	2016-01-31 10:00:00
1445	32	2016-01-31 11:00:00
89	32	2016-01-31 12:00:00
3424	37	2016-01-31 13:00:00
1221	33	2016-01-31 14:00:00
1835	31	2016-01-31 15:00:00
451	29	2016-01-31 16:00:00
700	30	2016-01-31 17:00:00
3832	31	2016-01-31 18:00:00
4576	33	2016-01-31 19:00:00
2595	35	2016-01-31 20:00:00
3208	34	2016-01-31 21:00:00
1317	32	2016-01-31 22:00:00
2056	30	2016-01-31 23:00:00
1218	20	2016-02-01 14:00:00
934	13	2016-02-01 17:00:00
3205	30	2016-02-01 21:00:00
1569	30	2016-02-01 22:00:00
2284	27	2016-02-01 23:00:00
3809	27	2016-02-02 00:00:00
2394	27	2016-02-02 01:00:00
560	27	2016-02-02 02:00:00
1021	27	2016-02-02 03:00:00
3946	27	2016-02-02 04:00:00
4371	26	2016-02-02 05:00:00
2777	25	2016-02-02 06:00:00
3016	23	2016-02-02 07:00:00
1774	17	2016-02-02 08:00:00
1813	7	2016-02-02 09:00:00
65	4	2016-02-02 10:00:00
1057	5	2016-02-02 11:00:00
4558	3	2016-02-02 12:00:00
1502	6	2016-02-02 13:00:00
3151	9	2016-02-02 14:00:00
2998	11	2016-02-02 15:00:00
4826	14	2016-02-02 16:00:00
3816	14	2016-02-02 17:00:00
1130	18	2016-02-02 18:00:00
218	19	2016-02-02 19:00:00
2392	30	2016-02-02 20:00:00
1687	33	2016-02-02 21:00:00
3415	34	2016-02-02 22:00:00
2684	36	2016-02-02 23:00:00
4348	39	2016-02-03 00:00:00
1320	39	2016-02-03 01:00:00
730	39	2016-02-03 02:00:00
174	39	2016-02-03 03:00:00
4436	39	2016-02-03 04:00:00
4040	39	2016-02-03 05:00:00
3421	38	2016-02-03 06:00:00
2785	37	2016-02-03 07:00:00
2029	31	2016-02-03 08:00:00
1381	26	2016-02-03 09:00:00
850	23	2016-02-03 10:00:00
384	22	2016-02-03 11:00:00
4004	5	2016-02-03 12:00:00
2020	5	2016-02-03 13:00:00
2911	7	2016-02-03 14:00:00
3402	8	2016-02-03 15:00:00
