	avail_bikes	timestamp
4532	9	2016-01-06 04:00:00
4137	9	2016-01-06 05:00:00
3325	9	2016-01-06 06:00:00
2423	9	2016-01-06 07:00:00
2161	7	2016-01-06 08:00:00
1635	3	2016-01-06 09:00:00
660	4	2016-01-06 10:00:00
483	4	2016-01-06 11:00:00
3960	4	2016-01-06 12:00:00
1990	3	2016-01-06 13:00:00
2769	2	2016-01-06 14:00:00
3163	4	2016-01-06 15:00:00
4215	6	2016-01-06 16:00:00
4595	3	2016-01-06 17:00:00
107	2	2016-01-06 18:00:00
1145	1	2016-01-06 19:00:00
1788	1	2016-01-06 20:00:00
2192	1	2016-01-06 21:00:00
2555	1	2016-01-06 22:00:00
3093	1	2016-01-06 23:00:00
3791	1	2016-01-07 00:00:00
1975	1	2016-01-07 01:00:00
40	1	2016-01-07 02:00:00
1014	1	2016-01-07 03:00:00
3644	1	2016-01-07 04:00:00
4295	1	2016-01-07 05:00:00
2636	1	2016-01-07 06:00:00
3499	1	2016-01-07 07:00:00
1369	0	2016-01-07 08:00:00
1841	1	2016-01-07 09:00:00
220	1	2016-01-07 10:00:00
803	2	2016-01-07 11:00:00
4406	3	2016-01-07 12:00:00
1460	2	2016-01-07 13:00:00
3189	3	2016-01-07 14:00:00
2517	3	2016-01-07 15:00:00
4288	3	2016-01-07 16:00:00
4213	3	2016-01-07 17:00:00
915	0	2016-01-07 18:00:00
431	1	2016-01-07 19:00:00
2389	0	2016-01-07 20:00:00
1218	0	2016-01-07 21:00:00
3596	0	2016-01-07 22:00:00
2816	0	2016-01-07 23:00:00
1076	0	2016-01-08 00:00:00
2770	0	2016-01-08 01:00:00
4718	0	2016-01-08 02:00:00
3944	0	2016-01-08 03:00:00
1169	0	2016-01-08 04:00:00
251	0	2016-01-08 05:00:00
1893	1	2016-01-08 06:00:00
1461	1	2016-01-08 07:00:00
3017	2	2016-01-08 08:00:00
2556	5	2016-01-08 09:00:00
4338	5	2016-01-08 10:00:00
3898	4	2016-01-08 11:00:00
2993	3	2016-01-08 12:00:00
1104	3	2016-01-08 13:00:00
3738	4	2016-01-08 14:00:00
4510	7	2016-01-08 15:00:00
2735	7	2016-01-08 16:00:00
3565	8	2016-01-08 17:00:00
1263	10	2016-01-08 18:00:00
2366	12	2016-01-08 19:00:00
138	12	2016-01-08 20:00:00
651	12	2016-01-08 21:00:00
4143	12	2016-01-08 22:00:00
4491	12	2016-01-08 23:00:00
281	13	2016-01-09 00:00:00
3505	13	2016-01-09 01:00:00
4164	13	2016-01-09 02:00:00
4714	13	2016-01-09 03:00:00
75	13	2016-01-09 04:00:00
1044	13	2016-01-09 05:00:00
1321	13	2016-01-09 06:00:00
2237	13	2016-01-09 07:00:00
2889	14	2016-01-09 08:00:00
3256	12	2016-01-09 09:00:00
3953	12	2016-01-09 10:00:00
4566	13	2016-01-09 11:00:00
3535	13	2016-01-09 12:00:00
540	13	2016-01-09 13:00:00
4402	13	2016-01-09 14:00:00
3715	11	2016-01-09 15:00:00
3318	8	2016-01-09 16:00:00
2694	10	2016-01-09 17:00:00
1818	10	2016-01-09 18:00:00
1582	9	2016-01-09 19:00:00
1006	9	2016-01-09 20:00:00
294	10	2016-01-09 21:00:00
4515	9	2016-01-09 22:00:00
3935	9	2016-01-09 23:00:00
4021	9	2016-01-10 00:00:00
2265	9	2016-01-10 01:00:00
23	9	2016-01-10 02:00:00
1143	9	2016-01-10 03:00:00
3626	9	2016-01-10 04:00:00
4623	9	2016-01-10 05:00:00
2617	9	2016-01-10 06:00:00
3607	9	2016-01-10 07:00:00
1409	9	2016-01-10 08:00:00
1909	9	2016-01-10 09:00:00
417	7	2016-01-10 10:00:00
785	8	2016-01-10 11:00:00
4653	9	2016-01-10 12:00:00
1525	9	2016-01-10 13:00:00
3466	9	2016-01-10 14:00:00
2538	9	2016-01-10 15:00:00
4446	8	2016-01-10 16:00:00
3710	8	2016-01-10 17:00:00
858	8	2016-01-10 18:00:00
484	9	2016-01-10 19:00:00
2090	9	2016-01-10 20:00:00
1780	9	2016-01-10 21:00:00
3242	9	2016-01-10 22:00:00
2791	9	2016-01-10 23:00:00
4388	9	2016-01-11 00:00:00
1781	9	2016-01-11 01:00:00
1150	9	2016-01-11 02:00:00
180	9	2016-01-11 03:00:00
4716	10	2016-01-11 04:00:00
3790	10	2016-01-11 05:00:00
3153	10	2016-01-11 06:00:00
2794	10	2016-01-11 07:00:00
2239	9	2016-01-11 08:00:00
1395	9	2016-01-11 09:00:00
763	9	2016-01-11 10:00:00
403	9	2016-01-11 11:00:00
3764	11	2016-01-11 12:00:00
2134	10	2016-01-11 13:00:00
2407	10	2016-01-11 14:00:00
3384	9	2016-01-11 15:00:00
4190	10	2016-01-11 16:00:00
4635	10	2016-01-11 17:00:00
354	10	2016-01-11 18:00:00
720	10	2016-01-11 19:00:00
1779	10	2016-01-11 20:00:00
2075	10	2016-01-11 21:00:00
2771	10	2016-01-11 22:00:00
3135	10	2016-01-11 23:00:00
2892	10	2016-01-12 00:00:00
864	10	2016-01-12 01:00:00
1745	10	2016-01-12 02:00:00
1869	10	2016-01-12 03:00:00
2649	10	2016-01-12 04:00:00
3376	10	2016-01-12 05:00:00
4011	10	2016-01-12 06:00:00
4306	9	2016-01-12 07:00:00
284	7	2016-01-12 08:00:00
942	5	2016-01-12 09:00:00
1695	5	2016-01-12 10:00:00
1936	6	2016-01-12 11:00:00
615	6	2016-01-12 12:00:00
2592	9	2016-01-12 13:00:00
1844	9	2016-01-12 14:00:00
1683	9	2016-01-12 15:00:00
1088	9	2016-01-12 16:00:00
87	10	2016-01-12 17:00:00
4371	10	2016-01-12 18:00:00
3642	10	2016-01-12 19:00:00
3591	12	2016-01-12 20:00:00
2625	11	2016-01-12 21:00:00
2325	10	2016-01-12 22:00:00
1325	10	2016-01-12 23:00:00
3220	10	2016-01-13 00:00:00
407	10	2016-01-13 01:00:00
1985	10	2016-01-13 02:00:00
1660	10	2016-01-13 03:00:00
3381	10	2016-01-13 04:00:00
2657	10	2016-01-13 05:00:00
4477	10	2016-01-13 06:00:00
3698	10	2016-01-13 07:00:00
632	9	2016-01-13 08:00:00
460	7	2016-01-13 09:00:00
1956	7	2016-01-13 10:00:00
1590	7	2016-01-13 11:00:00
100	7	2016-01-13 12:00:00
3315	7	2016-01-13 13:00:00
1484	6	2016-01-13 14:00:00
2109	6	2016-01-13 15:00:00
341	6	2016-01-13 16:00:00
850	9	2016-01-13 17:00:00
3928	9	2016-01-13 18:00:00
4287	9	2016-01-13 19:00:00
2829	9	2016-01-13 20:00:00
3354	9	2016-01-13 21:00:00
1240	10	2016-01-13 22:00:00
2156	11	2016-01-13 23:00:00
1485	11	2016-01-14 00:00:00
4363	11	2016-01-14 01:00:00
2709	9	2016-01-14 02:00:00
3543	9	2016-01-14 03:00:00
1702	9	2016-01-14 04:00:00
1900	9	2016-01-14 05:00:00
105	9	2016-01-14 06:00:00
835	9	2016-01-14 07:00:00
4102	6	2016-01-14 08:00:00
4634	6	2016-01-14 09:00:00
3004	6	2016-01-14 10:00:00
3371	6	2016-01-14 11:00:00
2165	7	2016-01-14 12:00:00
3969	8	2016-01-14 13:00:00
768	8	2016-01-14 14:00:00
204	7	2016-01-14 15:00:00
2376	7	2016-01-14 16:00:00
1426	8	2016-01-14 17:00:00
3251	10	2016-01-14 18:00:00
2723	11	2016-01-14 19:00:00
4321	13	2016-01-14 20:00:00
3699	13	2016-01-14 21:00:00
1015	14	2016-01-14 22:00:00
461	14	2016-01-14 23:00:00
2216	14	2016-01-15 00:00:00
4004	14	2016-01-15 01:00:00
3007	14	2016-01-15 02:00:00
2875	14	2016-01-15 03:00:00
2183	14	2016-01-15 04:00:00
1267	14	2016-01-15 05:00:00
909	13	2016-01-15 06:00:00
269	13	2016-01-15 07:00:00
4354	12	2016-01-15 08:00:00
4017	11	2016-01-15 09:00:00
3406	9	2016-01-15 10:00:00
2467	8	2016-01-15 11:00:00
1432	7	2016-01-15 12:00:00
4355	7	2016-01-15 13:00:00
81	7	2016-01-15 14:00:00
628	8	2016-01-15 15:00:00
1677	8	2016-01-15 16:00:00
2231	8	2016-01-15 17:00:00
2585	9	2016-01-15 18:00:00
3301	7	2016-01-15 19:00:00
4098	8	2016-01-15 20:00:00
4584	8	2016-01-15 21:00:00
442	8	2016-01-15 22:00:00
999	8	2016-01-15 23:00:00
307	7	2016-01-16 00:00:00
3409	7	2016-01-16 01:00:00
3800	7	2016-01-16 02:00:00
4439	7	2016-01-16 03:00:00
510	7	2016-01-16 04:00:00
887	7	2016-01-16 05:00:00
1539	7	2016-01-16 06:00:00
2219	7	2016-01-16 07:00:00
2915	7	2016-01-16 08:00:00
3352	6	2016-01-16 09:00:00
4009	6	2016-01-16 10:00:00
4443	5	2016-01-16 11:00:00
3066	6	2016-01-16 12:00:00
595	8	2016-01-16 13:00:00
4271	7	2016-01-16 14:00:00
4033	7	2016-01-16 15:00:00
3014	10	2016-01-16 16:00:00
2647	11	2016-01-16 17:00:00
2110	20	2016-01-16 18:00:00
1536	20	2016-01-16 19:00:00
600	20	2016-01-16 20:00:00
228	20	2016-01-16 21:00:00
4662	20	2016-01-16 22:00:00
4054	22	2016-01-16 23:00:00
961	22	2016-01-17 00:00:00
2991	22	2016-01-17 01:00:00
4790	22	2016-01-17 02:00:00
3973	22	2016-01-17 03:00:00
749	22	2016-01-17 04:00:00
385	22	2016-01-17 05:00:00
1842	22	2016-01-17 06:00:00
1628	22	2016-01-17 07:00:00
3452	22	2016-01-17 08:00:00
2586	21	2016-01-17 09:00:00
4588	21	2016-01-17 10:00:00
3757	20	2016-01-17 11:00:00
2573	20	2016-01-17 12:00:00
1126	22	2016-01-17 13:00:00
3783	21	2016-01-17 14:00:00
4696	21	2016-01-17 15:00:00
2826	21	2016-01-17 16:00:00
3609	21	2016-01-17 17:00:00
1234	21	2016-01-17 18:00:00
1798	21	2016-01-17 19:00:00
133	21	2016-01-17 20:00:00
891	21	2016-01-17 21:00:00
3778	20	2016-01-17 22:00:00
4302	20	2016-01-17 23:00:00
4077	20	2016-01-18 00:00:00
2212	20	2016-01-18 01:00:00
498	20	2016-01-18 02:00:00
1131	20	2016-01-18 03:00:00
4002	20	2016-01-18 04:00:00
4697	20	2016-01-18 05:00:00
2494	20	2016-01-18 06:00:00
3087	21	2016-01-18 07:00:00
1583	21	2016-01-18 08:00:00
2266	20	2016-01-18 09:00:00
111	20	2016-01-18 10:00:00
742	20	2016-01-18 11:00:00
4684	20	2016-01-18 12:00:00
1317	21	2016-01-18 13:00:00
3423	21	2016-01-18 14:00:00
2424	22	2016-01-18 15:00:00
4239	21	2016-01-18 16:00:00
4013	21	2016-01-18 17:00:00
1080	21	2016-01-18 18:00:00
380	21	2016-01-18 19:00:00
2206	21	2016-01-18 20:00:00
1671	22	2016-01-18 21:00:00
3175	22	2016-01-18 22:00:00
2801	23	2016-01-18 23:00:00
4632	23	2016-01-19 00:00:00
1255	23	2016-01-19 01:00:00
816	23	2016-01-19 02:00:00
261	23	2016-01-19 03:00:00
4312	23	2016-01-19 04:00:00
3807	23	2016-01-19 05:00:00
3374	23	2016-01-19 06:00:00
2868	22	2016-01-19 07:00:00
2381	20	2016-01-19 08:00:00
1405	18	2016-01-19 09:00:00
757	17	2016-01-19 10:00:00
378	16	2016-01-19 11:00:00
3686	16	2016-01-19 12:00:00
2297	16	2016-01-19 13:00:00
2908	16	2016-01-19 14:00:00
3493	16	2016-01-19 15:00:00
3907	17	2016-01-19 16:00:00
4804	18	2016-01-19 17:00:00
239	18	2016-01-19 18:00:00
1113	18	2016-01-19 19:00:00
1526	19	2016-01-19 20:00:00
1944	20	2016-01-19 21:00:00
2652	21	2016-01-19 22:00:00
3277	21	2016-01-19 23:00:00
4326	21	2016-01-20 00:00:00
1342	21	2016-01-20 01:00:00
715	21	2016-01-20 02:00:00
348	21	2016-01-20 03:00:00
4736	21	2016-01-20 04:00:00
3840	21	2016-01-20 05:00:00
3326	21	2016-01-20 06:00:00
2954	20	2016-01-20 07:00:00
2334	18	2016-01-20 08:00:00
1732	16	2016-01-20 09:00:00
1105	17	2016-01-20 10:00:00
249	17	2016-01-20 11:00:00
3806	17	2016-01-20 12:00:00
2196	17	2016-01-20 13:00:00
2741	19	2016-01-20 14:00:00
3186	19	2016-01-20 15:00:00
3990	17	2016-01-20 16:00:00
4349	17	2016-01-20 17:00:00
248	18	2016-01-20 18:00:00
792	19	2016-01-20 19:00:00
1470	20	2016-01-20 20:00:00
1833	20	2016-01-20 21:00:00
2994	20	2016-01-20 22:00:00
3438	20	2016-01-20 23:00:00
3921	20	2016-01-21 00:00:00
2208	20	2016-01-21 01:00:00
243	20	2016-01-21 02:00:00
609	20	2016-01-21 03:00:00
3836	20	2016-01-21 04:00:00
4779	20	2016-01-21 05:00:00
2854	20	2016-01-21 06:00:00
3160	19	2016-01-21 07:00:00
1449	18	2016-01-21 08:00:00
1984	18	2016-01-21 09:00:00
459	18	2016-01-21 10:00:00
827	18	2016-01-21 11:00:00
4341	19	2016-01-21 12:00:00
1622	18	2016-01-21 13:00:00
3350	19	2016-01-21 14:00:00
2883	19	2016-01-21 15:00:00
4504	20	2016-01-21 16:00:00
4128	20	2016-01-21 17:00:00
662	18	2016-01-21 18:00:00
456	18	2016-01-21 19:00:00
2093	18	2016-01-21 20:00:00
1348	18	2016-01-21 21:00:00
3080	18	2016-01-21 22:00:00
2633	18	2016-01-21 23:00:00
3059	18	2016-01-22 00:00:00
353	18	2016-01-22 01:00:00
2070	18	2016-01-22 02:00:00
1486	18	2016-01-22 03:00:00
3114	18	2016-01-22 04:00:00
2446	18	2016-01-22 05:00:00
4316	17	2016-01-22 06:00:00
3621	16	2016-01-22 07:00:00
689	10	2016-01-22 08:00:00
445	9	2016-01-22 09:00:00
1902	8	2016-01-22 10:00:00
1237	6	2016-01-22 11:00:00
587	6	2016-01-22 12:00:00
3481	6	2016-01-22 13:00:00
1530	6	2016-01-22 14:00:00
2074	7	2016-01-22 15:00:00
126	6	2016-01-22 16:00:00
1022	7	2016-01-22 17:00:00
4040	7	2016-01-22 18:00:00
4411	9	2016-01-22 19:00:00
2880	9	2016-01-22 20:00:00
3118	10	2016-01-22 21:00:00
1588	10	2016-01-22 22:00:00
1987	0	2016-01-22 23:00:00
2907	0	2016-01-23 00:00:00
722	0	2016-01-23 01:00:00
1717	0	2016-01-23 02:00:00
1852	0	2016-01-23 03:00:00
2689	0	2016-01-23 04:00:00
3331	0	2016-01-23 05:00:00
4109	0	2016-01-23 06:00:00
4613	0	2016-01-23 07:00:00
296	0	2016-01-23 08:00:00
937	0	2016-01-23 09:00:00
1291	0	2016-01-23 10:00:00
1854	0	2016-01-23 11:00:00
1172	0	2016-01-23 12:00:00
2774	0	2016-01-23 13:00:00
2041	0	2016-01-23 14:00:00
1252	0	2016-01-23 15:00:00
823	0	2016-01-23 16:00:00
258	0	2016-01-23 17:00:00
4800	0	2016-01-23 18:00:00
3632	0	2016-01-23 19:00:00
3236	0	2016-01-23 20:00:00
2521	0	2016-01-23 21:00:00
2168	0	2016-01-23 22:00:00
1613	0	2016-01-23 23:00:00
1997	0	2016-01-24 00:00:00
3673	0	2016-01-24 01:00:00
3028	0	2016-01-24 02:00:00
2659	0	2016-01-24 03:00:00
2045	0	2016-01-24 04:00:00
1663	0	2016-01-24 05:00:00
1034	0	2016-01-24 06:00:00
66	0	2016-01-24 07:00:00
4650	0	2016-01-24 08:00:00
4069	0	2016-01-24 09:00:00
3433	0	2016-01-24 10:00:00
2447	0	2016-01-24 11:00:00
1755	0	2016-01-24 12:00:00
4609	0	2016-01-24 13:00:00
448	0	2016-01-24 14:00:00
815	0	2016-01-24 15:00:00
1504	0	2016-01-24 16:00:00
2313	0	2016-01-24 17:00:00
2492	0	2016-01-24 18:00:00
3482	0	2016-01-24 19:00:00
3848	0	2016-01-24 20:00:00
4460	0	2016-01-24 21:00:00
85	0	2016-01-24 22:00:00
1052	0	2016-01-24 23:00:00
1604	0	2016-01-25 00:00:00
4497	0	2016-01-25 01:00:00
2796	0	2016-01-25 02:00:00
3174	0	2016-01-25 03:00:00
1554	0	2016-01-25 04:00:00
1949	0	2016-01-25 05:00:00
568	0	2016-01-25 06:00:00
3997	0	2016-01-25 08:00:00
4488	0	2016-01-25 09:00:00
2850	0	2016-01-25 10:00:00
3138	0	2016-01-25 11:00:00
2365	0	2016-01-25 12:00:00
3808	0	2016-01-25 13:00:00
948	0	2016-01-25 14:00:00
576	0	2016-01-25 15:00:00
1946	0	2016-01-25 16:00:00
1648	0	2016-01-25 17:00:00
3006	0	2016-01-25 18:00:00
2631	0	2016-01-25 19:00:00
4618	0	2016-01-25 20:00:00
3922	0	2016-01-25 21:00:00
619	0	2016-01-25 22:00:00
338	0	2016-01-25 23:00:00
939	0	2016-01-26 00:00:00
2777	0	2016-01-26 01:00:00
4769	0	2016-01-26 02:00:00
3771	0	2016-01-26 03:00:00
853	0	2016-01-26 04:00:00
161	0	2016-01-26 05:00:00
2145	0	2016-01-26 06:00:00
1767	0	2016-01-26 07:00:00
3547	0	2016-01-26 08:00:00
2562	0	2016-01-26 09:00:00
4759	0	2016-01-26 10:00:00
4176	0	2016-01-26 11:00:00
2613	0	2016-01-26 12:00:00
707	0	2016-01-26 13:00:00
4171	0	2016-01-26 14:00:00
4651	0	2016-01-26 15:00:00
3000	0	2016-01-26 16:00:00
3369	0	2016-01-26 17:00:00
1407	0	2016-01-26 18:00:00
2294	0	2016-01-26 19:00:00
487	0	2016-01-26 20:00:00
878	0	2016-01-26 21:00:00
4179	0	2016-01-26 22:00:00
4252	0	2016-01-26 23:00:00
305	0	2016-01-27 00:00:00
3105	0	2016-01-27 01:00:00
3730	0	2016-01-27 02:00:00
4640	0	2016-01-27 03:00:00
132	0	2016-01-27 04:00:00
631	0	2016-01-27 05:00:00
1399	0	2016-01-27 06:00:00
2148	0	2016-01-27 07:00:00
2682	0	2016-01-27 08:00:00
3443	0	2016-01-27 09:00:00
3950	0	2016-01-27 10:00:00
4337	0	2016-01-27 11:00:00
3530	0	2016-01-27 12:00:00
478	0	2016-01-27 13:00:00
4612	0	2016-01-27 14:00:00
4055	0	2016-01-27 15:00:00
3161	0	2016-01-27 16:00:00
2935	0	2016-01-27 17:00:00
2024	0	2016-01-27 18:00:00
1642	0	2016-01-27 19:00:00
1128	0	2016-01-27 20:00:00
233	0	2016-01-27 21:00:00
4658	0	2016-01-27 22:00:00
4087	0	2016-01-27 23:00:00
4700	0	2016-01-28 00:00:00
1744	0	2016-01-28 01:00:00
905	0	2016-01-28 02:00:00
517	0	2016-01-28 03:00:00
4478	0	2016-01-28 04:00:00
3961	0	2016-01-28 05:00:00
3030	0	2016-01-28 06:00:00
2980	0	2016-01-28 07:00:00
1868	0	2016-01-28 08:00:00
1569	0	2016-01-28 09:00:00
956	0	2016-01-28 10:00:00
288	0	2016-01-28 11:00:00
3809	0	2016-01-28 12:00:00
1953	0	2016-01-28 13:00:00
2509	0	2016-01-28 14:00:00
3243	0	2016-01-28 15:00:00
3772	0	2016-01-28 16:00:00
4234	0	2016-01-28 17:00:00
389	0	2016-01-28 18:00:00
755	0	2016-01-28 19:00:00
1286	0	2016-01-28 20:00:00
2154	0	2016-01-28 21:00:00
2869	0	2016-01-28 22:00:00
3257	0	2016-01-28 23:00:00
3624	0	2016-01-29 00:00:00
2129	0	2016-01-29 01:00:00
570	0	2016-01-29 02:00:00
855	0	2016-01-29 03:00:00
4065	0	2016-01-29 04:00:00
4357	0	2016-01-29 05:00:00
2895	0	2016-01-29 06:00:00
3548	0	2016-01-29 07:00:00
1707	0	2016-01-29 08:00:00
2317	12	2016-01-29 09:00:00
82	12	2016-01-29 10:00:00
1051	12	2016-01-29 11:00:00
4501	14	2016-01-29 12:00:00
1403	15	2016-01-29 13:00:00
3561	15	2016-01-29 14:00:00
2878	15	2016-01-29 15:00:00
4709	15	2016-01-29 16:00:00
3895	16	2016-01-29 17:00:00
1183	14	2016-01-29 18:00:00
211	14	2016-01-29 19:00:00
2355	15	2016-01-29 20:00:00
1364	15	2016-01-29 21:00:00
3149	15	2016-01-29 22:00:00
2978	15	2016-01-29 23:00:00
2965	16	2016-01-30 00:00:00
779	16	2016-01-30 01:00:00
1740	16	2016-01-30 02:00:00
2382	16	2016-01-30 03:00:00
2743	16	2016-01-30 04:00:00
3383	16	2016-01-30 05:00:00
3741	16	2016-01-30 06:00:00
4333	16	2016-01-30 07:00:00
358	16	2016-01-30 08:00:00
990	16	2016-01-30 09:00:00
1351	16	2016-01-30 10:00:00
2004	17	2016-01-30 11:00:00
1117	15	2016-01-30 12:00:00
2715	15	2016-01-30 13:00:00
1823	14	2016-01-30 14:00:00
1725	12	2016-01-30 15:00:00
759	12	2016-01-30 16:00:00
196	12	2016-01-30 17:00:00
4601	13	2016-01-30 18:00:00
4041	13	2016-01-30 19:00:00
3176	12	2016-01-30 20:00:00
2460	12	2016-01-30 21:00:00
2185	12	2016-01-30 22:00:00
1479	12	2016-01-30 23:00:00
3313	12	2016-01-31 00:00:00
131	12	2016-01-31 01:00:00
1873	11	2016-01-31 02:00:00
1383	11	2016-01-31 03:00:00
3056	11	2016-01-31 04:00:00
2733	11	2016-01-31 05:00:00
4703	11	2016-01-31 06:00:00
4070	11	2016-01-31 07:00:00
899	11	2016-01-31 08:00:00
175	10	2016-01-31 09:00:00
2084	10	2016-01-31 10:00:00
1450	9	2016-01-31 11:00:00
578	9	2016-01-31 12:00:00
3417	6	2016-01-31 13:00:00
1223	5	2016-01-31 14:00:00
2066	5	2016-01-31 15:00:00
318	8	2016-01-31 16:00:00
820	5	2016-01-31 17:00:00
3831	4	2016-01-31 18:00:00
4401	5	2016-01-31 19:00:00
3001	5	2016-01-31 20:00:00
3199	5	2016-01-31 21:00:00
1611	3	2016-01-31 22:00:00
1840	3	2016-01-31 23:00:00
1219	2	2016-02-01 14:00:00
938	4	2016-02-01 17:00:00
3196	4	2016-02-01 21:00:00
1571	6	2016-02-01 22:00:00
2282	6	2016-02-01 23:00:00
3805	6	2016-02-02 00:00:00
2394	6	2016-02-02 01:00:00
390	6	2016-02-02 02:00:00
1020	6	2016-02-02 03:00:00
3939	6	2016-02-02 04:00:00
4353	6	2016-02-02 05:00:00
2776	6	2016-02-02 06:00:00
3095	6	2016-02-02 07:00:00
1775	4	2016-02-02 08:00:00
1904	3	2016-02-02 09:00:00
64	0	2016-02-02 10:00:00
1056	0	2016-02-02 11:00:00
4563	1	2016-02-02 12:00:00
1452	1	2016-02-02 13:00:00
3144	0	2016-02-02 14:00:00
2998	0	2016-02-02 15:00:00
4772	1	2016-02-02 16:00:00
3813	1	2016-02-02 17:00:00
1130	1	2016-02-02 18:00:00
216	0	2016-02-02 19:00:00
1940	0	2016-02-02 20:00:00
1763	0	2016-02-02 21:00:00
3408	0	2016-02-02 22:00:00
2909	0	2016-02-02 23:00:00
4579	0	2016-02-03 00:00:00
1650	0	2016-02-03 01:00:00
735	0	2016-02-03 02:00:00
166	0	2016-02-03 03:00:00
4444	0	2016-02-03 04:00:00
4042	0	2016-02-03 05:00:00
3415	0	2016-02-03 06:00:00
2887	0	2016-02-03 07:00:00
2027	0	2016-02-03 08:00:00
1385	0	2016-02-03 09:00:00
857	0	2016-02-03 10:00:00
382	4	2016-02-03 11:00:00
4003	5	2016-02-03 12:00:00
2369	5	2016-02-03 13:00:00
2621	5	2016-02-03 14:00:00
3393	5	2016-02-03 15:00:00
