	avail_bikes	timestamp
4531	14	2016-01-06 04:00:00
4136	13	2016-01-06 05:00:00
3603	13	2016-01-06 06:00:00
2602	17	2016-01-06 07:00:00
2159	14	2016-01-06 08:00:00
1673	12	2016-01-06 09:00:00
746	16	2016-01-06 10:00:00
274	15	2016-01-06 11:00:00
3963	15	2016-01-06 12:00:00
2202	14	2016-01-06 13:00:00
2594	10	2016-01-06 14:00:00
3060	10	2016-01-06 15:00:00
4215	11	2016-01-06 16:00:00
4586	13	2016-01-06 17:00:00
108	11	2016-01-06 18:00:00
918	12	2016-01-06 19:00:00
1788	11	2016-01-06 20:00:00
2188	9	2016-01-06 21:00:00
2817	9	2016-01-06 22:00:00
3098	9	2016-01-06 23:00:00
3794	10	2016-01-07 00:00:00
1973	10	2016-01-07 01:00:00
37	10	2016-01-07 02:00:00
1026	9	2016-01-07 03:00:00
3647	9	2016-01-07 04:00:00
4290	9	2016-01-07 05:00:00
2640	9	2016-01-07 06:00:00
3035	10	2016-01-07 07:00:00
1368	14	2016-01-07 08:00:00
2206	14	2016-01-07 09:00:00
436	18	2016-01-07 10:00:00
606	19	2016-01-07 11:00:00
4395	20	2016-01-07 12:00:00
1563	20	2016-01-07 13:00:00
3430	19	2016-01-07 14:00:00
2559	18	2016-01-07 15:00:00
4282	20	2016-01-07 16:00:00
4212	20	2016-01-07 17:00:00
660	21	2016-01-07 18:00:00
109	17	2016-01-07 19:00:00
2389	18	2016-01-07 20:00:00
1710	19	2016-01-07 21:00:00
3593	19	2016-01-07 22:00:00
2816	19	2016-01-07 23:00:00
1078	20	2016-01-08 00:00:00
2762	20	2016-01-08 01:00:00
4715	19	2016-01-08 02:00:00
3947	19	2016-01-08 03:00:00
1169	19	2016-01-08 04:00:00
251	19	2016-01-08 05:00:00
1895	19	2016-01-08 06:00:00
1441	20	2016-01-08 07:00:00
3200	19	2016-01-08 08:00:00
2627	19	2016-01-08 09:00:00
4333	19	2016-01-08 10:00:00
3901	18	2016-01-08 11:00:00
2991	23	2016-01-08 12:00:00
864	23	2016-01-08 13:00:00
3740	23	2016-01-08 14:00:00
4508	24	2016-01-08 15:00:00
2599	23	2016-01-08 16:00:00
3549	26	2016-01-08 17:00:00
1268	26	2016-01-08 18:00:00
2367	26	2016-01-08 19:00:00
146	26	2016-01-08 20:00:00
943	15	2016-01-08 21:00:00
4142	15	2016-01-08 22:00:00
4486	15	2016-01-08 23:00:00
284	15	2016-01-09 00:00:00
3038	14	2016-01-09 01:00:00
4164	14	2016-01-09 02:00:00
4820	14	2016-01-09 03:00:00
75	14	2016-01-09 04:00:00
875	13	2016-01-09 05:00:00
1317	13	2016-01-09 06:00:00
2231	13	2016-01-09 07:00:00
2924	12	2016-01-09 08:00:00
3261	12	2016-01-09 09:00:00
3956	13	2016-01-09 10:00:00
4591	15	2016-01-09 11:00:00
3182	18	2016-01-09 12:00:00
259	15	2016-01-09 13:00:00
4397	12	2016-01-09 14:00:00
3717	11	2016-01-09 15:00:00
3426	8	2016-01-09 16:00:00
2692	8	2016-01-09 17:00:00
1819	6	2016-01-09 18:00:00
1585	8	2016-01-09 19:00:00
855	7	2016-01-09 20:00:00
455	8	2016-01-09 21:00:00
4514	9	2016-01-09 22:00:00
3938	10	2016-01-09 23:00:00
4025	10	2016-01-10 00:00:00
2259	11	2016-01-10 01:00:00
20	11	2016-01-10 02:00:00
958	11	2016-01-10 03:00:00
3627	11	2016-01-10 04:00:00
4619	11	2016-01-10 05:00:00
2620	11	2016-01-10 06:00:00
3605	11	2016-01-10 07:00:00
1407	11	2016-01-10 08:00:00
1912	11	2016-01-10 09:00:00
417	13	2016-01-10 10:00:00
781	13	2016-01-10 11:00:00
4654	13	2016-01-10 12:00:00
1736	11	2016-01-10 13:00:00
3526	9	2016-01-10 14:00:00
2447	8	2016-01-10 15:00:00
4437	12	2016-01-10 16:00:00
3712	16	2016-01-10 17:00:00
856	16	2016-01-10 18:00:00
487	15	2016-01-10 19:00:00
2085	16	2016-01-10 20:00:00
1375	14	2016-01-10 21:00:00
3251	13	2016-01-10 22:00:00
2705	13	2016-01-10 23:00:00
4384	12	2016-01-11 00:00:00
1781	12	2016-01-11 01:00:00
1148	12	2016-01-11 02:00:00
185	13	2016-01-11 03:00:00
4713	13	2016-01-11 04:00:00
3793	13	2016-01-11 05:00:00
3162	13	2016-01-11 06:00:00
2793	15	2016-01-11 07:00:00
2373	12	2016-01-11 08:00:00
1393	9	2016-01-11 09:00:00
759	10	2016-01-11 10:00:00
403	9	2016-01-11 11:00:00
3767	9	2016-01-11 12:00:00
2134	6	2016-01-11 13:00:00
2408	5	2016-01-11 14:00:00
3385	6	2016-01-11 15:00:00
4190	11	2016-01-11 16:00:00
4633	16	2016-01-11 17:00:00
353	16	2016-01-11 18:00:00
714	18	2016-01-11 19:00:00
1779	20	2016-01-11 20:00:00
2070	22	2016-01-11 21:00:00
2770	22	2016-01-11 22:00:00
3142	22	2016-01-11 23:00:00
2890	23	2016-01-12 00:00:00
999	24	2016-01-12 01:00:00
1746	21	2016-01-12 02:00:00
1868	21	2016-01-12 03:00:00
2654	21	2016-01-12 04:00:00
3476	21	2016-01-12 05:00:00
4014	21	2016-01-12 06:00:00
4300	22	2016-01-12 07:00:00
286	24	2016-01-12 08:00:00
942	18	2016-01-12 09:00:00
1692	20	2016-01-12 10:00:00
2285	23	2016-01-12 11:00:00
616	22	2016-01-12 12:00:00
2987	18	2016-01-12 13:00:00
2048	17	2016-01-12 14:00:00
1681	18	2016-01-12 15:00:00
1090	20	2016-01-12 16:00:00
117	19	2016-01-12 17:00:00
4367	24	2016-01-12 18:00:00
3645	28	2016-01-12 19:00:00
3477	25	2016-01-12 20:00:00
2636	23	2016-01-12 21:00:00
2283	22	2016-01-12 22:00:00
1237	22	2016-01-12 23:00:00
3247	22	2016-01-13 00:00:00
407	23	2016-01-13 01:00:00
1811	22	2016-01-13 02:00:00
1535	22	2016-01-13 03:00:00
3173	22	2016-01-13 04:00:00
2496	22	2016-01-13 05:00:00
4484	22	2016-01-13 06:00:00
3701	24	2016-01-13 07:00:00
841	18	2016-01-13 08:00:00
267	19	2016-01-13 09:00:00
1955	21	2016-01-13 10:00:00
1593	21	2016-01-13 11:00:00
312	24	2016-01-13 12:00:00
3515	24	2016-01-13 13:00:00
1540	22	2016-01-13 14:00:00
1956	21	2016-01-13 15:00:00
350	21	2016-01-13 16:00:00
889	24	2016-01-13 17:00:00
3931	23	2016-01-13 18:00:00
4281	23	2016-01-13 19:00:00
2504	21	2016-01-13 20:00:00
3377	22	2016-01-13 21:00:00
1242	20	2016-01-13 22:00:00
2154	20	2016-01-13 23:00:00
1483	22	2016-01-14 00:00:00
4356	22	2016-01-14 01:00:00
2704	21	2016-01-14 02:00:00
3218	22	2016-01-14 03:00:00
1698	22	2016-01-14 04:00:00
2343	22	2016-01-14 05:00:00
67	22	2016-01-14 06:00:00
833	24	2016-01-14 07:00:00
4102	20	2016-01-14 08:00:00
4632	21	2016-01-14 09:00:00
2407	21	2016-01-14 10:00:00
3134	22	2016-01-14 11:00:00
2007	24	2016-01-14 12:00:00
3972	21	2016-01-14 13:00:00
765	16	2016-01-14 14:00:00
208	16	2016-01-14 15:00:00
2360	18	2016-01-14 16:00:00
1250	17	2016-01-14 17:00:00
3156	16	2016-01-14 18:00:00
2437	10	2016-01-14 19:00:00
4316	7	2016-01-14 20:00:00
3702	9	2016-01-14 21:00:00
1020	8	2016-01-14 22:00:00
496	9	2016-01-14 23:00:00
2212	9	2016-01-15 00:00:00
4007	11	2016-01-15 01:00:00
3512	11	2016-01-15 02:00:00
2876	11	2016-01-15 03:00:00
2180	11	2016-01-15 04:00:00
1271	11	2016-01-15 05:00:00
909	10	2016-01-15 06:00:00
474	11	2016-01-15 07:00:00
4428	8	2016-01-15 08:00:00
4021	7	2016-01-15 09:00:00
3114	7	2016-01-15 10:00:00
2737	8	2016-01-15 11:00:00
1429	5	2016-01-15 12:00:00
4347	4	2016-01-15 13:00:00
78	5	2016-01-15 14:00:00
627	6	2016-01-15 15:00:00
1675	3	2016-01-15 16:00:00
2224	1	2016-01-15 17:00:00
2587	2	2016-01-15 18:00:00
3310	2	2016-01-15 19:00:00
4098	2	2016-01-15 20:00:00
4578	2	2016-01-15 21:00:00
256	2	2016-01-15 22:00:00
1003	1	2016-01-15 23:00:00
64	1	2016-01-16 00:00:00
3493	1	2016-01-16 01:00:00
3803	1	2016-01-16 02:00:00
4433	3	2016-01-16 03:00:00
362	3	2016-01-16 04:00:00
887	3	2016-01-16 05:00:00
1537	3	2016-01-16 06:00:00
2215	2	2016-01-16 07:00:00
2728	2	2016-01-16 08:00:00
3286	3	2016-01-16 09:00:00
4012	4	2016-01-16 10:00:00
4436	3	2016-01-16 11:00:00
3365	4	2016-01-16 12:00:00
396	4	2016-01-16 13:00:00
4265	5	2016-01-16 14:00:00
4037	6	2016-01-16 15:00:00
3109	11	2016-01-16 16:00:00
2713	17	2016-01-16 17:00:00
2109	19	2016-01-16 18:00:00
1534	16	2016-01-16 19:00:00
600	17	2016-01-16 20:00:00
230	19	2016-01-16 21:00:00
4662	18	2016-01-16 22:00:00
4056	19	2016-01-16 23:00:00
963	18	2016-01-17 00:00:00
2805	18	2016-01-17 01:00:00
4786	19	2016-01-17 02:00:00
3976	17	2016-01-17 03:00:00
744	17	2016-01-17 04:00:00
569	17	2016-01-17 05:00:00
1844	17	2016-01-17 06:00:00
1753	16	2016-01-17 07:00:00
3571	18	2016-01-17 08:00:00
2953	18	2016-01-17 09:00:00
4399	20	2016-01-17 10:00:00
3759	20	2016-01-17 11:00:00
2813	27	2016-01-17 12:00:00
1125	28	2016-01-17 13:00:00
3786	27	2016-01-17 14:00:00
4692	26	2016-01-17 15:00:00
2414	26	2016-01-17 16:00:00
3195	27	2016-01-17 17:00:00
1380	26	2016-01-17 18:00:00
1799	26	2016-01-17 19:00:00
430	27	2016-01-17 20:00:00
891	27	2016-01-17 21:00:00
3781	28	2016-01-17 22:00:00
4297	28	2016-01-17 23:00:00
4079	27	2016-01-18 00:00:00
2208	27	2016-01-18 01:00:00
505	27	2016-01-18 02:00:00
1130	27	2016-01-18 03:00:00
4005	27	2016-01-18 04:00:00
4488	27	2016-01-18 05:00:00
2421	27	2016-01-18 06:00:00
3139	27	2016-01-18 07:00:00
1586	28	2016-01-18 08:00:00
2260	28	2016-01-18 09:00:00
113	27	2016-01-18 10:00:00
736	26	2016-01-18 11:00:00
4764	27	2016-01-18 12:00:00
1312	23	2016-01-18 13:00:00
3604	20	2016-01-18 14:00:00
2460	22	2016-01-18 15:00:00
4319	22	2016-01-18 16:00:00
4016	24	2016-01-18 17:00:00
1082	23	2016-01-18 18:00:00
380	23	2016-01-18 19:00:00
2201	24	2016-01-18 20:00:00
1669	24	2016-01-18 21:00:00
3362	24	2016-01-18 22:00:00
2970	24	2016-01-18 23:00:00
4560	24	2016-01-19 00:00:00
1502	25	2016-01-19 01:00:00
812	24	2016-01-19 02:00:00
261	24	2016-01-19 03:00:00
4635	24	2016-01-19 04:00:00
4035	25	2016-01-19 05:00:00
3242	25	2016-01-19 06:00:00
2837	25	2016-01-19 07:00:00
2046	22	2016-01-19 08:00:00
1402	22	2016-01-19 09:00:00
673	22	2016-01-19 10:00:00
54	21	2016-01-19 11:00:00
3689	22	2016-01-19 12:00:00
2090	22	2016-01-19 13:00:00
2919	22	2016-01-19 14:00:00
3204	22	2016-01-19 15:00:00
3910	22	2016-01-19 16:00:00
4429	24	2016-01-19 17:00:00
240	26	2016-01-19 18:00:00
797	23	2016-01-19 19:00:00
1526	24	2016-01-19 20:00:00
2172	23	2016-01-19 21:00:00
2698	20	2016-01-19 22:00:00
3203	20	2016-01-19 23:00:00
4320	20	2016-01-20 00:00:00
1339	20	2016-01-20 01:00:00
709	19	2016-01-20 02:00:00
347	19	2016-01-20 03:00:00
4733	19	2016-01-20 04:00:00
3842	19	2016-01-20 05:00:00
3068	21	2016-01-20 06:00:00
2683	24	2016-01-20 07:00:00
2111	22	2016-01-20 08:00:00
1731	20	2016-01-20 09:00:00
630	20	2016-01-20 10:00:00
249	21	2016-01-20 11:00:00
3809	24	2016-01-20 12:00:00
2192	25	2016-01-20 13:00:00
2739	25	2016-01-20 14:00:00
3199	24	2016-01-20 15:00:00
3993	23	2016-01-20 16:00:00
4342	24	2016-01-20 17:00:00
248	26	2016-01-20 18:00:00
788	25	2016-01-20 19:00:00
1465	23	2016-01-20 20:00:00
1835	23	2016-01-20 21:00:00
2937	25	2016-01-20 22:00:00
3444	24	2016-01-20 23:00:00
3925	24	2016-01-21 00:00:00
2203	26	2016-01-21 01:00:00
299	27	2016-01-21 02:00:00
609	27	2016-01-21 03:00:00
3838	26	2016-01-21 04:00:00
4771	26	2016-01-21 05:00:00
2677	26	2016-01-21 06:00:00
3063	26	2016-01-21 07:00:00
1446	23	2016-01-21 08:00:00
1981	24	2016-01-21 09:00:00
352	24	2016-01-21 10:00:00
824	25	2016-01-21 11:00:00
4336	25	2016-01-21 12:00:00
1590	25	2016-01-21 13:00:00
3340	24	2016-01-21 14:00:00
2883	23	2016-01-21 15:00:00
4499	24	2016-01-21 16:00:00
4128	24	2016-01-21 17:00:00
659	26	2016-01-21 18:00:00
459	26	2016-01-21 19:00:00
2088	26	2016-01-21 20:00:00
1722	24	2016-01-21 21:00:00
3481	25	2016-01-21 22:00:00
2637	26	2016-01-21 23:00:00
3223	26	2016-01-22 00:00:00
462	26	2016-01-22 01:00:00
2064	26	2016-01-22 02:00:00
1484	26	2016-01-22 03:00:00
3434	25	2016-01-22 04:00:00
2725	25	2016-01-22 05:00:00
4310	25	2016-01-22 06:00:00
3622	27	2016-01-22 07:00:00
961	28	2016-01-22 08:00:00
446	25	2016-01-22 09:00:00
1903	25	2016-01-22 10:00:00
1238	25	2016-01-22 11:00:00
587	25	2016-01-22 12:00:00
3086	27	2016-01-22 13:00:00
1346	28	2016-01-22 14:00:00
2069	25	2016-01-22 15:00:00
197	26	2016-01-22 16:00:00
1028	25	2016-01-22 17:00:00
4043	22	2016-01-22 18:00:00
4405	23	2016-01-22 19:00:00
2979	24	2016-01-22 20:00:00
3123	23	2016-01-22 21:00:00
1366	23	2016-01-22 22:00:00
1984	0	2016-01-22 23:00:00
2400	0	2016-01-23 00:00:00
716	0	2016-01-23 01:00:00
1684	0	2016-01-23 02:00:00
1853	0	2016-01-23 03:00:00
2958	0	2016-01-23 04:00:00
3338	0	2016-01-23 05:00:00
4109	0	2016-01-23 06:00:00
4609	0	2016-01-23 07:00:00
298	0	2016-01-23 08:00:00
937	0	2016-01-23 09:00:00
1293	0	2016-01-23 10:00:00
1947	0	2016-01-23 11:00:00
1172	0	2016-01-23 12:00:00
2842	0	2016-01-23 13:00:00
2039	0	2016-01-23 14:00:00
1257	0	2016-01-23 15:00:00
820	0	2016-01-23 16:00:00
258	0	2016-01-23 17:00:00
4799	0	2016-01-23 18:00:00
3634	0	2016-01-23 19:00:00
3244	0	2016-01-23 20:00:00
2585	0	2016-01-23 21:00:00
2165	0	2016-01-23 22:00:00
1616	0	2016-01-23 23:00:00
1830	0	2016-01-24 00:00:00
3676	0	2016-01-24 01:00:00
3029	0	2016-01-24 02:00:00
2663	0	2016-01-24 03:00:00
2042	0	2016-01-24 04:00:00
1662	0	2016-01-24 05:00:00
1038	0	2016-01-24 06:00:00
63	0	2016-01-24 07:00:00
4651	0	2016-01-24 08:00:00
4071	0	2016-01-24 09:00:00
3437	0	2016-01-24 10:00:00
2453	0	2016-01-24 11:00:00
1755	0	2016-01-24 12:00:00
4605	0	2016-01-24 13:00:00
449	0	2016-01-24 14:00:00
811	0	2016-01-24 15:00:00
1504	0	2016-01-24 16:00:00
2312	0	2016-01-24 17:00:00
2498	0	2016-01-24 18:00:00
3482	0	2016-01-24 19:00:00
3849	0	2016-01-24 20:00:00
4453	0	2016-01-24 21:00:00
82	0	2016-01-24 22:00:00
929	0	2016-01-24 23:00:00
1606	0	2016-01-25 00:00:00
4492	0	2016-01-25 01:00:00
2795	0	2016-01-25 02:00:00
3185	0	2016-01-25 03:00:00
1552	0	2016-01-25 04:00:00
1949	0	2016-01-25 05:00:00
415	0	2016-01-25 06:00:00
4000	0	2016-01-25 08:00:00
4482	0	2016-01-25 09:00:00
2778	0	2016-01-25 10:00:00
3146	0	2016-01-25 11:00:00
2366	0	2016-01-25 12:00:00
3810	0	2016-01-25 13:00:00
949	0	2016-01-25 14:00:00
576	0	2016-01-25 15:00:00
1945	0	2016-01-25 16:00:00
1648	0	2016-01-25 17:00:00
3007	0	2016-01-25 18:00:00
2617	0	2016-01-25 19:00:00
4615	0	2016-01-25 20:00:00
3926	0	2016-01-25 21:00:00
620	0	2016-01-25 22:00:00
337	0	2016-01-25 23:00:00
939	0	2016-01-26 00:00:00
2849	0	2016-01-26 01:00:00
4763	0	2016-01-26 02:00:00
3774	0	2016-01-26 03:00:00
1135	0	2016-01-26 04:00:00
168	0	2016-01-26 05:00:00
2144	0	2016-01-26 06:00:00
1766	0	2016-01-26 07:00:00
3546	0	2016-01-26 08:00:00
2566	0	2016-01-26 09:00:00
4753	0	2016-01-26 10:00:00
4176	0	2016-01-26 11:00:00
2634	0	2016-01-26 12:00:00
699	0	2016-01-26 13:00:00
4171	0	2016-01-26 14:00:00
4652	0	2016-01-26 15:00:00
2999	0	2016-01-26 16:00:00
3372	0	2016-01-26 17:00:00
1404	0	2016-01-26 18:00:00
2291	0	2016-01-26 19:00:00
490	0	2016-01-26 20:00:00
877	0	2016-01-26 21:00:00
3818	0	2016-01-26 22:00:00
4251	0	2016-01-26 23:00:00
306	0	2016-01-27 00:00:00
3111	0	2016-01-27 01:00:00
3732	0	2016-01-27 02:00:00
4638	0	2016-01-27 03:00:00
140	0	2016-01-27 04:00:00
1105	22	2016-01-27 05:00:00
1395	23	2016-01-27 06:00:00
2147	18	2016-01-27 07:00:00
2954	17	2016-01-27 08:00:00
3331	15	2016-01-27 09:00:00
3953	17	2016-01-27 10:00:00
4332	18	2016-01-27 11:00:00
3530	20	2016-01-27 12:00:00
481	19	2016-01-27 13:00:00
4608	17	2016-01-27 14:00:00
4057	15	2016-01-27 15:00:00
3170	13	2016-01-27 16:00:00
2992	14	2016-01-27 17:00:00
2023	10	2016-01-27 18:00:00
1640	6	2016-01-27 19:00:00
1127	6	2016-01-27 20:00:00
234	9	2016-01-27 21:00:00
4286	11	2016-01-27 22:00:00
4145	11	2016-01-27 23:00:00
4695	11	2016-01-28 00:00:00
1745	12	2016-01-28 01:00:00
831	11	2016-01-28 02:00:00
523	11	2016-01-28 03:00:00
4472	10	2016-01-28 04:00:00
3964	10	2016-01-28 05:00:00
3044	8	2016-01-28 06:00:00
2977	6	2016-01-28 07:00:00
1867	5	2016-01-28 08:00:00
1708	6	2016-01-28 09:00:00
957	9	2016-01-28 10:00:00
289	9	2016-01-28 11:00:00
3811	10	2016-01-28 12:00:00
1952	7	2016-01-28 13:00:00
2560	9	2016-01-28 14:00:00
3495	9	2016-01-28 15:00:00
3775	10	2016-01-28 16:00:00
4234	13	2016-01-28 17:00:00
356	17	2016-01-28 18:00:00
751	15	2016-01-28 19:00:00
1584	12	2016-01-28 20:00:00
2152	15	2016-01-28 21:00:00
2449	15	2016-01-28 22:00:00
3252	15	2016-01-28 23:00:00
3625	14	2016-01-29 00:00:00
2129	14	2016-01-29 01:00:00
577	13	2016-01-29 02:00:00
852	13	2016-01-29 03:00:00
4067	13	2016-01-29 04:00:00
4521	13	2016-01-29 05:00:00
2788	13	2016-01-29 06:00:00
3266	12	2016-01-29 07:00:00
1703	12	2016-01-29 08:00:00
2316	12	2016-01-29 09:00:00
79	10	2016-01-29 10:00:00
905	9	2016-01-29 11:00:00
4496	9	2016-01-29 12:00:00
1400	6	2016-01-29 13:00:00
3262	5	2016-01-29 14:00:00
2878	5	2016-01-29 15:00:00
4705	8	2016-01-29 16:00:00
3898	9	2016-01-29 17:00:00
786	9	2016-01-29 18:00:00
213	8	2016-01-29 19:00:00
2356	9	2016-01-29 20:00:00
1786	9	2016-01-29 21:00:00
3510	9	2016-01-29 22:00:00
2975	9	2016-01-29 23:00:00
2965	11	2016-01-30 00:00:00
775	11	2016-01-30 01:00:00
1740	11	2016-01-30 02:00:00
2382	12	2016-01-30 03:00:00
2741	12	2016-01-30 04:00:00
3384	12	2016-01-30 05:00:00
3743	12	2016-01-30 06:00:00
4328	12	2016-01-30 07:00:00
357	11	2016-01-30 08:00:00
995	10	2016-01-30 09:00:00
1349	12	2016-01-30 10:00:00
2000	10	2016-01-30 11:00:00
1117	10	2016-01-30 12:00:00
2491	10	2016-01-30 13:00:00
1824	6	2016-01-30 14:00:00
1724	8	2016-01-30 15:00:00
755	8	2016-01-30 16:00:00
201	10	2016-01-30 17:00:00
4598	9	2016-01-30 18:00:00
4044	12	2016-01-30 19:00:00
3186	11	2016-01-30 20:00:00
2466	12	2016-01-30 21:00:00
2327	13	2016-01-30 22:00:00
1476	13	2016-01-30 23:00:00
3502	13	2016-01-31 00:00:00
138	16	2016-01-31 01:00:00
1873	16	2016-01-31 02:00:00
1382	16	2016-01-31 03:00:00
3061	16	2016-01-31 04:00:00
2589	16	2016-01-31 05:00:00
4698	16	2016-01-31 06:00:00
4072	15	2016-01-31 07:00:00
1168	14	2016-01-31 08:00:00
181	15	2016-01-31 09:00:00
2079	17	2016-01-31 10:00:00
1447	16	2016-01-31 11:00:00
424	16	2016-01-31 12:00:00
3422	14	2016-01-31 13:00:00
1223	11	2016-01-31 14:00:00
2060	9	2016-01-31 15:00:00
479	8	2016-01-31 16:00:00
879	11	2016-01-31 17:00:00
3833	14	2016-01-31 18:00:00
4589	15	2016-01-31 19:00:00
2804	17	2016-01-31 20:00:00
3210	17	2016-01-31 21:00:00
1322	18	2016-01-31 22:00:00
1842	18	2016-01-31 23:00:00
1320	27	2016-02-01 14:00:00
938	25	2016-02-01 17:00:00
3587	27	2016-02-01 21:00:00
1572	27	2016-02-01 22:00:00
2276	29	2016-02-01 23:00:00
3808	29	2016-02-02 00:00:00
1961	29	2016-02-02 01:00:00
156	28	2016-02-02 02:00:00
1025	28	2016-02-02 03:00:00
3942	28	2016-02-02 04:00:00
4647	6	2016-02-02 05:00:00
2994	5	2016-02-02 06:00:00
3015	10	2016-02-02 07:00:00
1583	19	2016-02-02 08:00:00
1906	28	2016-02-02 09:00:00
509	28	2016-02-02 10:00:00
1060	28	2016-02-02 11:00:00
4565	29	2016-02-02 12:00:00
1506	24	2016-02-02 13:00:00
3272	22	2016-02-02 14:00:00
2997	24	2016-02-02 15:00:00
4314	26	2016-02-02 16:00:00
3816	27	2016-02-02 17:00:00
1129	26	2016-02-02 18:00:00
536	28	2016-02-02 19:00:00
1941	27	2016-02-02 20:00:00
1690	27	2016-02-02 21:00:00
3301	27	2016-02-02 22:00:00
2682	27	2016-02-02 23:00:00
4346	26	2016-02-03 00:00:00
1325	26	2016-02-03 01:00:00
729	4	2016-02-03 02:00:00
173	4	2016-02-03 03:00:00
4622	4	2016-02-03 04:00:00
4045	4	2016-02-03 05:00:00
3039	4	2016-02-03 06:00:00
2784	5	2016-02-03 07:00:00
2025	1	2016-02-03 08:00:00
1696	1	2016-02-03 09:00:00
854	0	2016-02-03 10:00:00
382	0	2016-02-03 11:00:00
4006	0	2016-02-03 12:00:00
2370	0	2016-02-03 13:00:00
2624	0	2016-02-03 14:00:00
3525	0	2016-02-03 15:00:00
