	avail_bikes	timestamp
657	26	2016-01-07 22:00:00
225	28	2016-01-07 23:00:00
664	29	2016-01-08 00:00:00
200	27	2016-01-08 01:00:00
452	28	2016-01-08 02:00:00
83	27	2016-01-08 03:00:00
451	27	2016-01-08 04:00:00
94	26	2016-01-08 05:00:00
337	24	2016-01-08 06:00:00
313	19	2016-01-08 07:00:00
444	20	2016-01-08 08:00:00
85	18	2016-01-08 09:00:00
631	15	2016-01-08 10:00:00
305	16	2016-01-08 11:00:00
320	16	2016-01-08 12:00:00
441	19	2016-01-08 13:00:00
312	19	2016-01-08 14:00:00
556	25	2016-01-08 15:00:00
188	26	2016-01-08 16:00:00
504	30	2016-01-08 17:00:00
304	32	2016-01-08 18:00:00
667	33	2016-01-08 19:00:00
182	30	2016-01-08 20:00:00
579	31	2016-01-08 21:00:00
297	31	2016-01-08 22:00:00
357	29	2016-01-08 23:00:00
159	29	2016-01-09 00:00:00
362	24	2016-01-09 01:00:00
33	21	2016-01-09 02:00:00
551	19	2016-01-09 03:00:00
41	19	2016-01-09 04:00:00
590	19	2016-01-09 05:00:00
258	19	2016-01-09 06:00:00
518	19	2016-01-09 07:00:00
271	20	2016-01-09 08:00:00
480	21	2016-01-09 09:00:00
148	21	2016-01-09 10:00:00
370	18	2016-01-09 11:00:00
435	17	2016-01-09 12:00:00
301	22	2016-01-09 13:00:00
588	30	2016-01-09 14:00:00
81	33	2016-01-09 15:00:00
568	35	2016-01-09 16:00:00
21	36	2016-01-09 17:00:00
394	33	2016-01-09 18:00:00
137	33	2016-01-09 19:00:00
381	31	2016-01-09 20:00:00
168	30	2016-01-09 21:00:00
454	29	2016-01-09 22:00:00
287	28	2016-01-09 23:00:00
223	26	2016-01-10 00:00:00
449	23	2016-01-10 01:00:00
7	20	2016-01-10 02:00:00
554	19	2016-01-10 03:00:00
5	20	2016-01-10 04:00:00
555	20	2016-01-10 05:00:00
77	20	2016-01-10 06:00:00
629	20	2016-01-10 07:00:00
24	20	2016-01-10 08:00:00
638	17	2016-01-10 09:00:00
230	17	2016-01-10 10:00:00
440	19	2016-01-10 11:00:00
341	21	2016-01-10 12:00:00
195	23	2016-01-10 13:00:00
621	26	2016-01-10 14:00:00
78	30	2016-01-10 15:00:00
639	25	2016-01-10 16:00:00
54	19	2016-01-10 17:00:00
482	18	2016-01-10 18:00:00
302	19	2016-01-10 19:00:00
509	17	2016-01-10 20:00:00
325	14	2016-01-10 21:00:00
473	14	2016-01-10 22:00:00
211	15	2016-01-10 23:00:00
433	16	2016-01-11 00:00:00
326	17	2016-01-11 01:00:00
529	17	2016-01-11 02:00:00
315	17	2016-01-11 03:00:00
651	17	2016-01-11 04:00:00
98	16	2016-01-11 05:00:00
426	15	2016-01-11 06:00:00
212	11	2016-01-11 07:00:00
585	11	2016-01-11 08:00:00
309	2	2016-01-11 09:00:00
431	1	2016-01-11 10:00:00
221	1	2016-01-11 11:00:00
