	avail_bikes	timestamp
2436	33	2016-01-04 05:00:00
4249	7	2016-01-04 06:00:00
4077	1	2016-01-04 07:00:00
1106	0	2016-01-04 08:00:00
203	1	2016-01-04 09:00:00
2239	0	2016-01-04 10:00:00
1206	0	2016-01-04 11:00:00
292	0	2016-01-04 12:00:00
3576	0	2016-01-04 13:00:00
1603	3	2016-01-04 14:00:00
1885	6	2016-01-04 15:00:00
4725	56	2016-01-04 19:00:00
2718	56	2016-01-04 20:00:00
3283	51	2016-01-04 21:00:00
1366	52	2016-01-04 22:00:00
2329	54	2016-01-04 23:00:00
2454	55	2016-01-05 00:00:00
972	56	2016-01-05 01:00:00
1259	56	2016-01-05 02:00:00
1899	56	2016-01-05 03:00:00
2481	56	2016-01-05 04:00:00
3455	54	2016-01-05 05:00:00
3649	43	2016-01-05 06:00:00
4815	36	2016-01-05 07:00:00
594	30	2016-01-05 08:00:00
990	25	2016-01-05 09:00:00
1204	18	2016-01-05 10:00:00
2271	18	2016-01-05 11:00:00
617	11	2016-01-05 12:00:00
2774	11	2016-01-05 13:00:00
1989	12	2016-01-05 14:00:00
1577	19	2016-01-05 15:00:00
989	27	2016-01-05 16:00:00
263	35	2016-01-05 17:00:00
4751	51	2016-01-05 18:00:00
4124	54	2016-01-05 19:00:00
3402	50	2016-01-05 20:00:00
2590	53	2016-01-05 21:00:00
2243	46	2016-01-05 22:00:00
1226	45	2016-01-05 23:00:00
4644	45	2016-01-06 00:00:00
1371	46	2016-01-06 01:00:00
798	46	2016-01-06 02:00:00
433	46	2016-01-06 03:00:00
4532	46	2016-01-06 04:00:00
4134	46	2016-01-06 05:00:00
3605	23	2016-01-06 06:00:00
2864	3	2016-01-06 07:00:00
2155	0	2016-01-06 08:00:00
1422	1	2016-01-06 09:00:00
749	0	2016-01-06 10:00:00
41	1	2016-01-06 11:00:00
3965	0	2016-01-06 12:00:00
1979	1	2016-01-06 13:00:00
2592	4	2016-01-06 14:00:00
3168	4	2016-01-06 15:00:00
4215	18	2016-01-06 16:00:00
4593	28	2016-01-06 17:00:00
108	46	2016-01-06 18:00:00
919	53	2016-01-06 19:00:00
1461	58	2016-01-06 20:00:00
2189	57	2016-01-06 21:00:00
2820	57	2016-01-06 22:00:00
3425	58	2016-01-06 23:00:00
4044	58	2016-01-07 00:00:00
1967	58	2016-01-07 01:00:00
270	59	2016-01-07 02:00:00
1033	59	2016-01-07 03:00:00
3647	59	2016-01-07 04:00:00
4293	56	2016-01-07 05:00:00
2638	33	2016-01-07 06:00:00
3034	11	2016-01-07 07:00:00
1426	0	2016-01-07 08:00:00
1840	0	2016-01-07 09:00:00
217	0	2016-01-07 10:00:00
606	0	2016-01-07 11:00:00
4404	0	2016-01-07 12:00:00
1602	2	2016-01-07 13:00:00
3200	1	2016-01-07 14:00:00
2553	5	2016-01-07 15:00:00
4286	8	2016-01-07 16:00:00
4211	25	2016-01-07 17:00:00
659	53	2016-01-07 18:00:00
472	52	2016-01-07 19:00:00
2389	52	2016-01-07 20:00:00
1701	50	2016-01-07 21:00:00
3594	51	2016-01-07 22:00:00
2819	53	2016-01-07 23:00:00
1084	53	2016-01-08 00:00:00
2766	55	2016-01-08 01:00:00
4721	58	2016-01-08 02:00:00
3946	58	2016-01-08 03:00:00
1170	58	2016-01-08 04:00:00
248	58	2016-01-08 05:00:00
1886	36	2016-01-08 06:00:00
1573	10	2016-01-08 07:00:00
3017	1	2016-01-08 08:00:00
2625	0	2016-01-08 09:00:00
4336	2	2016-01-08 10:00:00
3901	0	2016-01-08 11:00:00
2993	0	2016-01-08 12:00:00
864	0	2016-01-08 13:00:00
3735	3	2016-01-08 14:00:00
4509	3	2016-01-08 15:00:00
2597	9	2016-01-08 16:00:00
3563	30	2016-01-08 17:00:00
1746	38	2016-01-08 18:00:00
2367	39	2016-01-08 19:00:00
501	45	2016-01-08 20:00:00
948	44	2016-01-08 21:00:00
4140	43	2016-01-08 22:00:00
4486	45	2016-01-08 23:00:00
543	52	2016-01-09 00:00:00
3037	55	2016-01-09 01:00:00
4021	55	2016-01-09 02:00:00
4821	56	2016-01-09 03:00:00
488	56	2016-01-09 04:00:00
875	55	2016-01-09 05:00:00
1673	53	2016-01-09 06:00:00
2231	48	2016-01-09 07:00:00
2693	47	2016-01-09 08:00:00
3317	49	2016-01-09 09:00:00
4075	45	2016-01-09 10:00:00
4597	46	2016-01-09 11:00:00
3443	37	2016-01-09 12:00:00
256	38	2016-01-09 13:00:00
4400	37	2016-01-09 14:00:00
3947	43	2016-01-09 15:00:00
3086	38	2016-01-09 16:00:00
2694	42	2016-01-09 17:00:00
1819	47	2016-01-09 18:00:00
1459	45	2016-01-09 19:00:00
1018	41	2016-01-09 20:00:00
295	45	2016-01-09 21:00:00
4514	44	2016-01-09 22:00:00
3695	47	2016-01-09 23:00:00
4022	47	2016-01-10 00:00:00
2261	47	2016-01-10 01:00:00
22	47	2016-01-10 02:00:00
965	47	2016-01-10 03:00:00
3627	47	2016-01-10 04:00:00
4624	47	2016-01-10 05:00:00
2618	46	2016-01-10 06:00:00
3607	46	2016-01-10 07:00:00
1411	46	2016-01-10 08:00:00
1901	47	2016-01-10 09:00:00
412	47	2016-01-10 10:00:00
778	44	2016-01-10 11:00:00
4618	43	2016-01-10 12:00:00
1737	39	2016-01-10 13:00:00
3468	35	2016-01-10 14:00:00
2444	37	2016-01-10 15:00:00
4440	36	2016-01-10 16:00:00
3706	35	2016-01-10 17:00:00
855	33	2016-01-10 18:00:00
486	35	2016-01-10 19:00:00
2081	34	2016-01-10 20:00:00
1379	34	2016-01-10 21:00:00
3251	31	2016-01-10 22:00:00
2709	31	2016-01-10 23:00:00
4386	31	2016-01-11 00:00:00
1782	32	2016-01-11 01:00:00
1152	32	2016-01-11 02:00:00
178	32	2016-01-11 03:00:00
4719	31	2016-01-11 04:00:00
3794	29	2016-01-11 05:00:00
3160	1	2016-01-11 06:00:00
2793	0	2016-01-11 07:00:00
2233	0	2016-01-11 08:00:00
1398	0	2016-01-11 09:00:00
758	0	2016-01-11 10:00:00
398	0	2016-01-11 11:00:00
3767	0	2016-01-11 12:00:00
2126	0	2016-01-11 13:00:00
2409	1	2016-01-11 14:00:00
3382	7	2016-01-11 15:00:00
4187	22	2016-01-11 16:00:00
4637	41	2016-01-11 17:00:00
352	53	2016-01-11 18:00:00
718	55	2016-01-11 19:00:00
1780	55	2016-01-11 20:00:00
2068	58	2016-01-11 21:00:00
2773	55	2016-01-11 22:00:00
3142	56	2016-01-11 23:00:00
2897	56	2016-01-12 00:00:00
1007	58	2016-01-12 01:00:00
1745	58	2016-01-12 02:00:00
1863	59	2016-01-12 03:00:00
2651	59	2016-01-12 04:00:00
3375	58	2016-01-12 05:00:00
4010	35	2016-01-12 06:00:00
4304	22	2016-01-12 07:00:00
283	0	2016-01-12 08:00:00
945	1	2016-01-12 09:00:00
1694	1	2016-01-12 10:00:00
1930	0	2016-01-12 11:00:00
616	1	2016-01-12 12:00:00
2990	2	2016-01-12 13:00:00
1843	0	2016-01-12 14:00:00
1682	2	2016-01-12 15:00:00
1095	13	2016-01-12 16:00:00
84	18	2016-01-12 17:00:00
4370	40	2016-01-12 18:00:00
3645	47	2016-01-12 19:00:00
3589	51	2016-01-12 20:00:00
2635	52	2016-01-12 21:00:00
2325	48	2016-01-12 22:00:00
1239	47	2016-01-12 23:00:00
3229	48	2016-01-13 00:00:00
403	50	2016-01-13 01:00:00
1974	51	2016-01-13 02:00:00
1660	51	2016-01-13 03:00:00
3171	52	2016-01-13 04:00:00
2489	50	2016-01-13 05:00:00
4484	28	2016-01-13 06:00:00
3696	18	2016-01-13 07:00:00
932	0	2016-01-13 08:00:00
264	0	2016-01-13 09:00:00
1949	0	2016-01-13 10:00:00
1591	1	2016-01-13 11:00:00
311	0	2016-01-13 12:00:00
3516	1	2016-01-13 13:00:00
1541	0	2016-01-13 14:00:00
1950	4	2016-01-13 15:00:00
558	11	2016-01-13 16:00:00
639	24	2016-01-13 17:00:00
3931	40	2016-01-13 18:00:00
4285	51	2016-01-13 19:00:00
2495	53	2016-01-13 20:00:00
3374	53	2016-01-13 21:00:00
1243	52	2016-01-13 22:00:00
2150	54	2016-01-13 23:00:00
1486	55	2016-01-14 00:00:00
4359	56	2016-01-14 01:00:00
2707	55	2016-01-14 02:00:00
3095	56	2016-01-14 03:00:00
1699	55	2016-01-14 04:00:00
1892	51	2016-01-14 05:00:00
106	31	2016-01-14 06:00:00
885	16	2016-01-14 07:00:00
4099	0	2016-01-14 08:00:00
4636	0	2016-01-14 09:00:00
2408	1	2016-01-14 10:00:00
3161	0	2016-01-14 11:00:00
2159	0	2016-01-14 12:00:00
3972	3	2016-01-14 13:00:00
762	0	2016-01-14 14:00:00
202	0	2016-01-14 15:00:00
2377	10	2016-01-14 16:00:00
1205	25	2016-01-14 17:00:00
3154	43	2016-01-14 18:00:00
2932	49	2016-01-14 19:00:00
4320	53	2016-01-14 20:00:00
3697	49	2016-01-14 21:00:00
1027	47	2016-01-14 22:00:00
460	45	2016-01-14 23:00:00
2210	45	2016-01-15 00:00:00
4003	55	2016-01-15 01:00:00
3513	56	2016-01-15 02:00:00
2879	57	2016-01-15 03:00:00
2180	58	2016-01-15 04:00:00
1270	59	2016-01-15 05:00:00
794	39	2016-01-15 06:00:00
267	9	2016-01-15 07:00:00
4348	0	2016-01-15 08:00:00
4018	9	2016-01-15 09:00:00
3116	2	2016-01-15 10:00:00
2743	0	2016-01-15 11:00:00
1433	0	2016-01-15 12:00:00
4350	0	2016-01-15 13:00:00
511	4	2016-01-15 14:00:00
628	6	2016-01-15 15:00:00
1677	9	2016-01-15 16:00:00
2225	25	2016-01-15 17:00:00
2584	47	2016-01-15 18:00:00
3307	54	2016-01-15 19:00:00
4096	53	2016-01-15 20:00:00
4585	53	2016-01-15 21:00:00
440	54	2016-01-15 22:00:00
1166	56	2016-01-15 23:00:00
64	52	2016-01-16 00:00:00
3407	55	2016-01-16 01:00:00
3803	55	2016-01-16 02:00:00
4434	55	2016-01-16 03:00:00
119	55	2016-01-16 04:00:00
888	57	2016-01-16 05:00:00
1502	53	2016-01-16 06:00:00
2213	50	2016-01-16 07:00:00
2917	48	2016-01-16 08:00:00
3352	48	2016-01-16 09:00:00
4008	49	2016-01-16 10:00:00
4727	47	2016-01-16 11:00:00
3071	42	2016-01-16 12:00:00
590	42	2016-01-16 13:00:00
4269	43	2016-01-16 14:00:00
3671	51	2016-01-16 15:00:00
3016	49	2016-01-16 16:00:00
2649	48	2016-01-16 17:00:00
2101	52	2016-01-16 18:00:00
1668	53	2016-01-16 19:00:00
600	51	2016-01-16 20:00:00
223	51	2016-01-16 21:00:00
4668	52	2016-01-16 22:00:00
4146	53	2016-01-16 23:00:00
627	50	2016-01-17 00:00:00
2806	50	2016-01-17 01:00:00
4787	52	2016-01-17 02:00:00
3975	51	2016-01-17 03:00:00
1105	51	2016-01-17 04:00:00
570	51	2016-01-17 05:00:00
1841	50	2016-01-17 06:00:00
1380	49	2016-01-17 07:00:00
3341	49	2016-01-17 08:00:00
2585	50	2016-01-17 09:00:00
4402	48	2016-01-17 10:00:00
3758	50	2016-01-17 11:00:00
2816	48	2016-01-17 12:00:00
613	48	2016-01-17 13:00:00
3787	45	2016-01-17 14:00:00
4698	44	2016-01-17 15:00:00
2414	43	2016-01-17 16:00:00
3567	44	2016-01-17 17:00:00
1227	44	2016-01-17 18:00:00
1798	44	2016-01-17 19:00:00
426	41	2016-01-17 20:00:00
832	40	2016-01-17 21:00:00
4070	40	2016-01-17 22:00:00
4300	42	2016-01-17 23:00:00
3707	43	2016-01-18 00:00:00
2206	41	2016-01-18 01:00:00
43	42	2016-01-18 02:00:00
1135	41	2016-01-18 03:00:00
4110	41	2016-01-18 04:00:00
4488	40	2016-01-18 05:00:00
2492	38	2016-01-18 06:00:00
3096	33	2016-01-18 07:00:00
1704	33	2016-01-18 08:00:00
2262	36	2016-01-18 09:00:00
98	35	2016-01-18 10:00:00
737	33	2016-01-18 11:00:00
4769	31	2016-01-18 12:00:00
1374	28	2016-01-18 13:00:00
3422	29	2016-01-18 14:00:00
2427	35	2016-01-18 15:00:00
4324	38	2016-01-18 16:00:00
3681	38	2016-01-18 17:00:00
1088	31	2016-01-18 18:00:00
481	24	2016-01-18 19:00:00
2200	24	2016-01-18 20:00:00
1728	25	2016-01-18 21:00:00
3183	25	2016-01-18 22:00:00
2800	25	2016-01-18 23:00:00
4565	25	2016-01-19 00:00:00
1261	25	2016-01-19 01:00:00
811	26	2016-01-19 02:00:00
424	26	2016-01-19 03:00:00
4640	26	2016-01-19 04:00:00
4032	26	2016-01-19 05:00:00
3373	7	2016-01-19 06:00:00
2841	0	2016-01-19 07:00:00
2040	0	2016-01-19 08:00:00
1655	0	2016-01-19 09:00:00
657	0	2016-01-19 10:00:00
490	2	2016-01-19 11:00:00
3788	0	2016-01-19 12:00:00
2294	0	2016-01-19 13:00:00
2407	0	2016-01-19 14:00:00
3493	3	2016-01-19 15:00:00
3812	11	2016-01-19 16:00:00
4660	21	2016-01-19 17:00:00
234	35	2016-01-19 18:00:00
802	48	2016-01-19 19:00:00
1672	51	2016-01-19 20:00:00
2169	51	2016-01-19 21:00:00
2700	50	2016-01-19 22:00:00
3453	50	2016-01-19 23:00:00
4325	52	2016-01-20 00:00:00
1339	53	2016-01-20 01:00:00
712	53	2016-01-20 02:00:00
346	53	2016-01-20 03:00:00
4739	53	2016-01-20 04:00:00
3840	53	2016-01-20 05:00:00
3327	29	2016-01-20 06:00:00
2684	13	2016-01-20 07:00:00
2335	1	2016-01-20 08:00:00
1733	0	2016-01-20 09:00:00
631	0	2016-01-20 10:00:00
245	0	2016-01-20 11:00:00
3809	0	2016-01-20 12:00:00
2193	2	2016-01-20 13:00:00
2745	2	2016-01-20 14:00:00
3197	6	2016-01-20 15:00:00
3992	15	2016-01-20 16:00:00
4344	34	2016-01-20 17:00:00
244	52	2016-01-20 18:00:00
785	55	2016-01-20 19:00:00
1471	53	2016-01-20 20:00:00
1831	50	2016-01-20 21:00:00
2936	49	2016-01-20 22:00:00
3441	48	2016-01-20 23:00:00
3925	47	2016-01-21 00:00:00
2202	48	2016-01-21 01:00:00
239	48	2016-01-21 02:00:00
685	48	2016-01-21 03:00:00
3836	48	2016-01-21 04:00:00
4776	47	2016-01-21 05:00:00
2677	21	2016-01-21 06:00:00
3064	2	2016-01-21 07:00:00
1487	0	2016-01-21 08:00:00
1809	0	2016-01-21 09:00:00
351	1	2016-01-21 10:00:00
822	0	2016-01-21 11:00:00
4339	0	2016-01-21 12:00:00
1588	2	2016-01-21 13:00:00
3126	4	2016-01-21 14:00:00
2887	7	2016-01-21 15:00:00
4500	11	2016-01-21 16:00:00
4125	30	2016-01-21 17:00:00
1005	45	2016-01-21 18:00:00
282	53	2016-01-21 19:00:00
2084	52	2016-01-21 20:00:00
1347	53	2016-01-21 21:00:00
3087	53	2016-01-21 22:00:00
2636	55	2016-01-21 23:00:00
3222	56	2016-01-22 00:00:00
458	56	2016-01-22 01:00:00
2063	55	2016-01-22 02:00:00
1451	55	2016-01-22 03:00:00
3430	55	2016-01-22 04:00:00
2959	54	2016-01-22 05:00:00
4313	38	2016-01-22 06:00:00
3622	15	2016-01-22 07:00:00
967	0	2016-01-22 08:00:00
298	0	2016-01-22 09:00:00
1894	0	2016-01-22 10:00:00
1240	1	2016-01-22 11:00:00
373	0	2016-01-22 12:00:00
3479	0	2016-01-22 13:00:00
1723	1	2016-01-22 14:00:00
2067	7	2016-01-22 15:00:00
128	12	2016-01-22 16:00:00
736	55	2016-01-22 17:00:00
4041	51	2016-01-22 18:00:00
4622	54	2016-01-22 19:00:00
2885	55	2016-01-22 20:00:00
3335	52	2016-01-22 21:00:00
1369	47	2016-01-22 22:00:00
1976	0	2016-01-22 23:00:00
2401	0	2016-01-23 00:00:00
728	0	2016-01-23 01:00:00
1685	0	2016-01-23 02:00:00
1850	0	2016-01-23 03:00:00
2961	0	2016-01-23 04:00:00
3333	0	2016-01-23 05:00:00
4105	0	2016-01-23 06:00:00
4612	0	2016-01-23 07:00:00
297	0	2016-01-23 08:00:00
781	0	2016-01-23 09:00:00
1294	0	2016-01-23 10:00:00
1852	0	2016-01-23 11:00:00
1072	0	2016-01-23 12:00:00
2847	0	2016-01-23 13:00:00
2034	0	2016-01-23 14:00:00
1258	0	2016-01-23 15:00:00
715	0	2016-01-23 16:00:00
255	0	2016-01-23 17:00:00
4798	0	2016-01-23 18:00:00
3634	0	2016-01-23 19:00:00
3244	0	2016-01-23 20:00:00
2598	0	2016-01-23 21:00:00
2162	0	2016-01-23 22:00:00
1615	0	2016-01-23 23:00:00
1987	0	2016-01-24 00:00:00
3672	0	2016-01-24 01:00:00
3029	0	2016-01-24 02:00:00
2804	0	2016-01-24 03:00:00
1875	0	2016-01-24 04:00:00
1664	0	2016-01-24 05:00:00
1044	0	2016-01-24 06:00:00
63	0	2016-01-24 07:00:00
4655	0	2016-01-24 08:00:00
4068	0	2016-01-24 09:00:00
3433	0	2016-01-24 10:00:00
2448	0	2016-01-24 11:00:00
1754	0	2016-01-24 12:00:00
4609	0	2016-01-24 13:00:00
444	0	2016-01-24 14:00:00
810	0	2016-01-24 15:00:00
1505	0	2016-01-24 16:00:00
2312	0	2016-01-24 17:00:00
2490	0	2016-01-24 18:00:00
3480	0	2016-01-24 19:00:00
3849	0	2016-01-24 20:00:00
4455	0	2016-01-24 21:00:00
82	0	2016-01-24 22:00:00
929	0	2016-01-24 23:00:00
1605	0	2016-01-25 00:00:00
4493	0	2016-01-25 01:00:00
2795	0	2016-01-25 02:00:00
3182	0	2016-01-25 03:00:00
1554	0	2016-01-25 04:00:00
1943	0	2016-01-25 05:00:00
568	0	2016-01-25 06:00:00
3997	0	2016-01-25 08:00:00
4482	0	2016-01-25 09:00:00
2778	0	2016-01-25 10:00:00
3146	0	2016-01-25 11:00:00
2366	0	2016-01-25 12:00:00
3810	0	2016-01-25 13:00:00
954	0	2016-01-25 14:00:00
578	0	2016-01-25 15:00:00
1940	0	2016-01-25 16:00:00
1650	0	2016-01-25 17:00:00
3007	0	2016-01-25 18:00:00
2615	0	2016-01-25 19:00:00
4617	0	2016-01-25 20:00:00
3926	0	2016-01-25 21:00:00
620	0	2016-01-25 22:00:00
337	0	2016-01-25 23:00:00
941	0	2016-01-26 00:00:00
2853	0	2016-01-26 01:00:00
4766	0	2016-01-26 02:00:00
3775	0	2016-01-26 03:00:00
850	0	2016-01-26 04:00:00
161	0	2016-01-26 05:00:00
1933	0	2016-01-26 06:00:00
1765	0	2016-01-26 07:00:00
3548	0	2016-01-26 08:00:00
2561	0	2016-01-26 09:00:00
4757	0	2016-01-26 10:00:00
4173	0	2016-01-26 11:00:00
2633	0	2016-01-26 12:00:00
702	0	2016-01-26 13:00:00
4169	0	2016-01-26 14:00:00
4656	0	2016-01-26 15:00:00
3001	0	2016-01-26 16:00:00
3369	0	2016-01-26 17:00:00
1408	0	2016-01-26 18:00:00
2291	0	2016-01-26 19:00:00
489	0	2016-01-26 20:00:00
877	0	2016-01-26 21:00:00
4176	0	2016-01-26 22:00:00
4254	0	2016-01-26 23:00:00
305	0	2016-01-27 00:00:00
3113	0	2016-01-27 01:00:00
3727	0	2016-01-27 02:00:00
4643	0	2016-01-27 03:00:00
136	0	2016-01-27 04:00:00
1110	0	2016-01-27 05:00:00
1400	38	2016-01-27 06:00:00
2142	27	2016-01-27 07:00:00
2956	19	2016-01-27 08:00:00
3446	8	2016-01-27 09:00:00
3954	3	2016-01-27 10:00:00
4335	6	2016-01-27 11:00:00
3531	2	2016-01-27 12:00:00
480	2	2016-01-27 13:00:00
4611	0	2016-01-27 14:00:00
4054	0	2016-01-27 15:00:00
3166	8	2016-01-27 16:00:00
2994	7	2016-01-27 17:00:00
2020	5	2016-01-27 18:00:00
1642	1	2016-01-27 19:00:00
1132	6	2016-01-27 20:00:00
228	4	2016-01-27 21:00:00
4665	5	2016-01-27 22:00:00
4085	1	2016-01-27 23:00:00
4702	1	2016-01-28 00:00:00
1661	45	2016-01-28 01:00:00
829	44	2016-01-28 02:00:00
517	44	2016-01-28 03:00:00
4473	44	2016-01-28 04:00:00
3966	43	2016-01-28 05:00:00
3045	31	2016-01-28 06:00:00
2982	17	2016-01-28 07:00:00
1862	5	2016-01-28 08:00:00
1288	1	2016-01-28 09:00:00
1184	0	2016-01-28 10:00:00
287	0	2016-01-28 11:00:00
4210	1	2016-01-28 12:00:00
1946	4	2016-01-28 13:00:00
2554	3	2016-01-28 14:00:00
3495	2	2016-01-28 15:00:00
3776	7	2016-01-28 16:00:00
4236	9	2016-01-28 17:00:00
466	14	2016-01-28 18:00:00
750	10	2016-01-28 19:00:00
1289	14	2016-01-28 20:00:00
2148	15	2016-01-28 21:00:00
2446	17	2016-01-28 22:00:00
3252	20	2016-01-28 23:00:00
3626	20	2016-01-29 00:00:00
2120	22	2016-01-29 01:00:00
571	22	2016-01-29 02:00:00
852	23	2016-01-29 03:00:00
4064	23	2016-01-29 04:00:00
4521	21	2016-01-29 05:00:00
2758	4	2016-01-29 06:00:00
3265	0	2016-01-29 07:00:00
1678	0	2016-01-29 08:00:00
2316	0	2016-01-29 09:00:00
79	2	2016-01-29 10:00:00
974	2	2016-01-29 11:00:00
4497	0	2016-01-29 12:00:00
1731	1	2016-01-29 13:00:00
3261	2	2016-01-29 14:00:00
2872	10	2016-01-29 15:00:00
4712	18	2016-01-29 16:00:00
3866	24	2016-01-29 17:00:00
771	56	2016-01-29 18:00:00
137	54	2016-01-29 19:00:00
2356	56	2016-01-29 20:00:00
1523	55	2016-01-29 21:00:00
3511	54	2016-01-29 22:00:00
2980	55	2016-01-29 23:00:00
2968	54	2016-01-30 00:00:00
773	53	2016-01-30 01:00:00
1740	52	2016-01-30 02:00:00
2382	53	2016-01-30 03:00:00
2748	53	2016-01-30 04:00:00
3381	53	2016-01-30 05:00:00
3738	49	2016-01-30 06:00:00
4332	43	2016-01-30 07:00:00
356	43	2016-01-30 08:00:00
1003	41	2016-01-30 09:00:00
1350	43	2016-01-30 10:00:00
1994	44	2016-01-30 11:00:00
1121	43	2016-01-30 12:00:00
2715	44	2016-01-30 13:00:00
1823	45	2016-01-30 14:00:00
1726	52	2016-01-30 15:00:00
755	50	2016-01-30 16:00:00
195	48	2016-01-30 17:00:00
4544	46	2016-01-30 18:00:00
4042	48	2016-01-30 19:00:00
3184	47	2016-01-30 20:00:00
2463	47	2016-01-30 21:00:00
2182	46	2016-01-30 22:00:00
1479	47	2016-01-30 23:00:00
3561	47	2016-01-31 00:00:00
134	50	2016-01-31 01:00:00
1867	50	2016-01-31 02:00:00
1386	51	2016-01-31 03:00:00
3061	51	2016-01-31 04:00:00
2586	51	2016-01-31 05:00:00
4705	52	2016-01-31 06:00:00
4069	52	2016-01-31 07:00:00
1069	52	2016-01-31 08:00:00
529	51	2016-01-31 09:00:00
2076	49	2016-01-31 10:00:00
1513	52	2016-01-31 11:00:00
579	48	2016-01-31 12:00:00
3417	43	2016-01-31 13:00:00
1372	37	2016-01-31 14:00:00
2058	40	2016-01-31 15:00:00
477	41	2016-01-31 16:00:00
879	38	2016-01-31 17:00:00
3831	32	2016-01-31 18:00:00
4595	35	2016-01-31 19:00:00
2805	34	2016-01-31 20:00:00
3209	32	2016-01-31 21:00:00
1613	30	2016-01-31 22:00:00
1839	29	2016-01-31 23:00:00
1320	2	2016-02-01 14:00:00
939	38	2016-02-01 17:00:00
3587	26	2016-02-01 21:00:00
1574	24	2016-02-01 22:00:00
2308	25	2016-02-01 23:00:00
4043	25	2016-02-02 00:00:00
1957	27	2016-02-02 01:00:00
562	27	2016-02-02 02:00:00
1032	26	2016-02-02 03:00:00
3941	27	2016-02-02 04:00:00
4347	27	2016-02-02 05:00:00
2661	0	2016-02-02 06:00:00
3015	0	2016-02-02 07:00:00
1584	0	2016-02-02 08:00:00
1897	1	2016-02-02 09:00:00
508	1	2016-02-02 10:00:00
662	0	2016-02-02 11:00:00
4572	0	2016-02-02 12:00:00
1506	2	2016-02-02 13:00:00
3271	3	2016-02-02 14:00:00
2925	6	2016-02-02 15:00:00
4826	19	2016-02-02 16:00:00
3751	36	2016-02-02 17:00:00
1134	52	2016-02-02 18:00:00
535	56	2016-02-02 19:00:00
1935	56	2016-02-02 20:00:00
1692	57	2016-02-02 21:00:00
3298	42	2016-02-02 22:00:00
2911	40	2016-02-02 23:00:00
4356	41	2016-02-03 00:00:00
1324	42	2016-02-03 01:00:00
1172	42	2016-02-03 02:00:00
166	42	2016-02-03 03:00:00
4438	42	2016-02-03 04:00:00
3848	41	2016-02-03 05:00:00
3038	18	2016-02-03 06:00:00
2892	0	2016-02-03 07:00:00
2123	0	2016-02-03 08:00:00
1697	1	2016-02-03 09:00:00
854	3	2016-02-03 10:00:00
387	2	2016-02-03 11:00:00
4002	0	2016-02-03 12:00:00
2013	0	2016-02-03 13:00:00
2622	1	2016-02-03 14:00:00
3526	1	2016-02-03 15:00:00
