	DockID	Predicted	Expected	Predicted_Bin	Expected_Bin
0	390	4.98210193756	2.0	1.0	1.0
1	390	3.23722186201	3.0	1.0	1.0
2	390	5.1509727546	0.0	1.0	1.0
3	390	-0.4928245967	2.0	1.0	1.0
4	390	3.63350845039	3.0	1.0	1.0
5	390	4.27582922969	3.0	1.0	1.0
6	390	3.87585725026	1.0	1.0	1.0
7	390	1.63086417748	0.0	1.0	1.0
8	390	0.708293358642	0.0	1.0	1.0
9	390	1.47546550702	0.0	1.0	1.0
10	390	1.05861091988	0.0	1.0	1.0
11	390	1.02338512935	0.0	1.0	1.0
12	390	1.06569115142	0.0	1.0	1.0
13	390	1.3116086229	2.0	1.0	1.0
14	390	3.71845670805	13.0	1.0	0.0
15	390	16.5382011938	28.0	0.0	0.0
16	390	31.8188681812	31.0	0.0	0.0
17	390	31.0937275792	29.0	0.0	0.0
18	390	27.4516771751	26.0	0.0	0.0
19	390	24.4207040099	25.0	0.0	0.0
20	390	24.4345914461	24.0	0.0	0.0
21	390	22.4482435178	22.0	0.0	0.0
22	390	19.3280870022	18.0	0.0	0.0
23	390	15.7201270364	10.0	0.0	0.0
24	390	7.54226422392	9.0	0.0	0.0
25	390	8.84604330079	9.0	0.0	0.0
26	390	9.08706125918	8.0	0.0	0.0
27	390	7.9559845634	7.0	0.0	0.0
28	390	6.81782292156	6.0	0.0	0.0
29	390	6.22166201067	5.0	0.0	1.0
30	390	5.96945283613	6.0	1.0	0.0
31	390	6.94558638655	8.0	0.0	0.0
32	390	9.02462602141	6.0	0.0	0.0
33	390	6.10144354213	7.0	0.0	0.0
34	390	7.85237103779	8.0	0.0	0.0
35	390	8.84602448298	6.0	0.0	0.0
36	390	6.30156326354	6.0	0.0	0.0
37	390	6.51211115102	6.0	0.0	0.0
38	390	6.40069118429	8.0	0.0	0.0
39	390	9.36043398371	10.0	0.0	0.0
40	390	10.846306576	10.0	0.0	0.0
41	390	10.2400353982	10.0	0.0	0.0
42	390	10.4879238873	10.0	0.0	0.0
43	390	10.372571138	10.0	0.0	0.0
44	390	10.4614050766	10.0	0.0	0.0
45	390	10.2026995223	10.0	0.0	0.0
46	390	10.1213972784	10.0	0.0	0.0
47	390	10.2812957543	10.0	0.0	0.0
48	390	10.2812271697	10.0	0.0	0.0
49	390	10.2811608304	10.0	0.0	0.0
50	390	10.2810903671	10.0	0.0	0.0
51	390	10.2810210902	10.0	0.0	0.0
52	390	10.2809530772	3.0	0.0	1.0
53	390	1.6980204936	4.0	1.0	1.0
54	390	4.92197252755	0.0	1.0	1.0
55	390	-0.221086302756	0.0	1.0	1.0
56	390	1.12012642209	0.0	1.0	1.0
57	390	0.747029104845	1.0	1.0	1.0
58	390	2.20531465601	0.0	1.0	1.0
59	390	1.32323656549	1.0	1.0	1.0
60	390	2.17239609567	4.0	1.0	1.0
61	390	6.10767904085	3.0	0.0	1.0
62	390	3.78493077933	3.0	1.0	1.0
63	390	3.95521354137	6.0	1.0	0.0
64	390	7.48885933129	6.0	0.0	0.0
65	390	7.01693534624	2.0	0.0	1.0
66	390	1.81610501166	3.0	1.0	1.0
67	390	3.81350381267	4.0	1.0	1.0
68	390	5.29537299392	4.0	1.0	1.0
69	390	5.02345816254	4.0	1.0	1.0
70	390	4.41815992794	4.0	1.0	1.0
71	390	4.70860667535	4.0	1.0	1.0
72	390	5.23422610894	3.0	1.0	1.0
73	390	3.56061656945	1.0	1.0	1.0
74	390	1.35187496053	1.0	1.0	1.0
75	390	2.00571671285	5.0	1.0	1.0
76	390	6.95120894931	4.0	0.0	1.0
77	390	4.59669458602	4.0	1.0	1.0
78	390	4.76129097438	6.0	1.0	0.0
79	390	7.23168806399	5.0	0.0	1.0
80	390	5.83465412354	6.0	1.0	0.0
81	390	7.09157373158	9.0	0.0	0.0
82	390	9.95313494258	14.0	0.0	0.0
83	390	15.7962722727	13.0	0.0	0.0
84	390	12.955949113	15.0	0.0	0.0
85	390	15.3901141281	17.0	0.0	0.0
86	390	17.5501613757	17.0	0.0	0.0
87	390	17.0365479287	17.0	0.0	0.0
88	390	16.5982981908	17.0	0.0	0.0
89	390	16.2844293961	17.0	0.0	0.0
90	390	16.8877219303	17.0	0.0	0.0
91	390	16.555367977	17.0	0.0	0.0
92	390	16.4741829906	17.0	0.0	0.0
93	390	16.6323103456	17.0	0.0	0.0
94	390	16.6324116272	17.0	0.0	0.0
95	390	16.632511001	19.0	0.0	0.0
96	390	19.0829108663	27.0	0.0	0.0
97	390	28.320005009	31.0	0.0	0.0
98	390	30.9381853001	31.0	0.0	0.0
99	390	29.6954560489	30.0	0.0	0.0
100	390	28.3062777645	29.0	0.0	0.0
101	390	27.6372915226	26.0	0.0	0.0
102	390	24.1552994935	27.0	0.0	0.0
