	avail_bikes	timestamp
3943	1	2016-01-08 03:00:00
1166	1	2016-01-08 04:00:00
434	1	2016-01-08 05:00:00
1825	1	2016-01-08 06:00:00
1455	1	2016-01-08 07:00:00
3018	9	2016-01-08 08:00:00
2631	10	2016-01-08 09:00:00
4330	16	2016-01-08 10:00:00
3899	19	2016-01-08 11:00:00
2994	26	2016-01-08 12:00:00
780	24	2016-01-08 13:00:00
3737	25	2016-01-08 14:00:00
4502	25	2016-01-08 15:00:00
2604	22	2016-01-08 16:00:00
3560	13	2016-01-08 17:00:00
1386	5	2016-01-08 18:00:00
2362	0	2016-01-08 19:00:00
498	0	2016-01-08 20:00:00
651	4	2016-01-08 21:00:00
4142	4	2016-01-08 22:00:00
4480	5	2016-01-08 23:00:00
543	4	2016-01-09 00:00:00
3039	6	2016-01-09 01:00:00
4162	6	2016-01-09 02:00:00
4603	6	2016-01-09 03:00:00
77	6	2016-01-09 04:00:00
1041	6	2016-01-09 05:00:00
1628	6	2016-01-09 06:00:00
2053	5	2016-01-09 07:00:00
2697	4	2016-01-09 08:00:00
3264	7	2016-01-09 09:00:00
3952	11	2016-01-09 10:00:00
4274	12	2016-01-09 11:00:00
3443	15	2016-01-09 12:00:00
265	17	2016-01-09 13:00:00
4827	14	2016-01-09 14:00:00
3714	11	2016-01-09 15:00:00
3326	3	2016-01-09 16:00:00
2782	2	2016-01-09 17:00:00
1891	1	2016-01-09 18:00:00
1552	3	2016-01-09 19:00:00
1008	3	2016-01-09 20:00:00
302	1	2016-01-09 21:00:00
4507	0	2016-01-09 22:00:00
3934	1	2016-01-09 23:00:00
4020	0	2016-01-10 00:00:00
2269	2	2016-01-10 01:00:00
23	2	2016-01-10 02:00:00
1138	2	2016-01-10 03:00:00
3627	2	2016-01-10 04:00:00
4616	2	2016-01-10 05:00:00
2624	2	2016-01-10 06:00:00
3604	2	2016-01-10 07:00:00
1405	2	2016-01-10 08:00:00
1902	3	2016-01-10 09:00:00
416	6	2016-01-10 10:00:00
778	6	2016-01-10 11:00:00
4651	9	2016-01-10 12:00:00
1737	12	2016-01-10 13:00:00
3465	13	2016-01-10 14:00:00
2451	15	2016-01-10 15:00:00
4437	15	2016-01-10 16:00:00
3709	16	2016-01-10 17:00:00
856	12	2016-01-10 18:00:00
481	10	2016-01-10 19:00:00
2091	11	2016-01-10 20:00:00
1372	9	2016-01-10 21:00:00
3251	8	2016-01-10 22:00:00
2711	7	2016-01-10 23:00:00
4381	6	2016-01-11 00:00:00
1782	6	2016-01-11 01:00:00
1145	7	2016-01-11 02:00:00
184	7	2016-01-11 03:00:00
4711	7	2016-01-11 04:00:00
3788	6	2016-01-11 05:00:00
3166	6	2016-01-11 06:00:00
2800	10	2016-01-11 07:00:00
2368	22	2016-01-11 08:00:00
1391	26	2016-01-11 09:00:00
756	23	2016-01-11 10:00:00
402	27	2016-01-11 11:00:00
3764	28	2016-01-11 12:00:00
2312	27	2016-01-11 13:00:00
2408	22	2016-01-11 14:00:00
3386	20	2016-01-11 15:00:00
4190	22	2016-01-11 16:00:00
4630	14	2016-01-11 17:00:00
346	2	2016-01-11 18:00:00
716	0	2016-01-11 19:00:00
1780	0	2016-01-11 20:00:00
2073	1	2016-01-11 21:00:00
2777	0	2016-01-11 22:00:00
3147	0	2016-01-11 23:00:00
2897	0	2016-01-12 00:00:00
861	1	2016-01-12 01:00:00
1747	1	2016-01-12 02:00:00
1862	1	2016-01-12 03:00:00
2657	1	2016-01-12 04:00:00
3379	0	2016-01-12 05:00:00
4009	1	2016-01-12 06:00:00
4300	4	2016-01-12 07:00:00
291	13	2016-01-12 08:00:00
939	25	2016-01-12 09:00:00
1692	27	2016-01-12 10:00:00
2338	25	2016-01-12 11:00:00
616	25	2016-01-12 12:00:00
2991	27	2016-01-12 13:00:00
2047	29	2016-01-12 14:00:00
1679	28	2016-01-12 15:00:00
1085	27	2016-01-12 16:00:00
115	19	2016-01-12 17:00:00
4362	10	2016-01-12 18:00:00
3644	9	2016-01-12 19:00:00
3436	0	2016-01-12 20:00:00
2640	0	2016-01-12 21:00:00
2323	2	2016-01-12 22:00:00
1238	0	2016-01-12 23:00:00
3248	1	2016-01-13 00:00:00
65	2	2016-01-13 01:00:00
2039	2	2016-01-13 02:00:00
1535	2	2016-01-13 03:00:00
3178	2	2016-01-13 04:00:00
2501	1	2016-01-13 05:00:00
4468	1	2016-01-13 06:00:00
3932	3	2016-01-13 07:00:00
633	5	2016-01-13 08:00:00
272	13	2016-01-13 09:00:00
1951	22	2016-01-13 10:00:00
1307	25	2016-01-13 11:00:00
317	25	2016-01-13 12:00:00
3014	23	2016-01-13 13:00:00
1477	23	2016-01-13 14:00:00
1908	23	2016-01-13 15:00:00
559	21	2016-01-13 16:00:00
848	13	2016-01-13 17:00:00
3655	14	2016-01-13 18:00:00
4282	7	2016-01-13 19:00:00
2508	0	2016-01-13 20:00:00
3378	0	2016-01-13 21:00:00
1759	0	2016-01-13 22:00:00
2159	1	2016-01-13 23:00:00
1479	2	2016-01-14 00:00:00
4352	4	2016-01-14 01:00:00
2710	5	2016-01-14 02:00:00
3222	5	2016-01-14 03:00:00
1698	5	2016-01-14 04:00:00
1895	4	2016-01-14 05:00:00
105	4	2016-01-14 06:00:00
832	8	2016-01-14 07:00:00
4153	12	2016-01-14 08:00:00
4629	23	2016-01-14 09:00:00
2407	28	2016-01-14 10:00:00
3350	23	2016-01-14 11:00:00
2167	21	2016-01-14 12:00:00
3967	24	2016-01-14 13:00:00
761	25	2016-01-14 14:00:00
108	25	2016-01-14 15:00:00
2373	26	2016-01-14 16:00:00
1757	18	2016-01-14 17:00:00
3556	14	2016-01-14 18:00:00
2440	11	2016-01-14 19:00:00
4308	5	2016-01-14 20:00:00
4198	5	2016-01-14 21:00:00
1017	2	2016-01-14 22:00:00
366	2	2016-01-14 23:00:00
2215	0	2016-01-15 00:00:00
3876	1	2016-01-15 01:00:00
3008	1	2016-01-15 02:00:00
2882	1	2016-01-15 03:00:00
2086	1	2016-01-15 04:00:00
1400	0	2016-01-15 05:00:00
904	1	2016-01-15 06:00:00
275	3	2016-01-15 07:00:00
4426	7	2016-01-15 08:00:00
4092	11	2016-01-15 09:00:00
3410	22	2016-01-15 10:00:00
2745	25	2016-01-15 11:00:00
1426	25	2016-01-15 12:00:00
4343	24	2016-01-15 13:00:00
82	20	2016-01-15 14:00:00
629	23	2016-01-15 15:00:00
1673	26	2016-01-15 16:00:00
2231	19	2016-01-15 17:00:00
2593	11	2016-01-15 18:00:00
3309	0	2016-01-15 19:00:00
4202	1	2016-01-15 20:00:00
4700	0	2016-01-15 21:00:00
438	0	2016-01-15 22:00:00
1001	0	2016-01-15 23:00:00
69	2	2016-01-16 00:00:00
3413	3	2016-01-16 01:00:00
3798	3	2016-01-16 02:00:00
4430	3	2016-01-16 03:00:00
515	3	2016-01-16 04:00:00
883	3	2016-01-16 05:00:00
1537	3	2016-01-16 06:00:00
1884	4	2016-01-16 07:00:00
2498	3	2016-01-16 08:00:00
3440	6	2016-01-16 09:00:00
4007	10	2016-01-16 10:00:00
4669	12	2016-01-16 11:00:00
3367	11	2016-01-16 12:00:00
595	10	2016-01-16 13:00:00
4267	10	2016-01-16 14:00:00
4032	9	2016-01-16 15:00:00
3017	6	2016-01-16 16:00:00
2721	6	2016-01-16 17:00:00
1956	3	2016-01-16 18:00:00
1534	4	2016-01-16 19:00:00
600	1	2016-01-16 20:00:00
233	1	2016-01-16 21:00:00
4510	2	2016-01-16 22:00:00
4053	0	2016-01-16 23:00:00
960	1	2016-01-17 00:00:00
2812	0	2016-01-17 01:00:00
4787	0	2016-01-17 02:00:00
3971	0	2016-01-17 03:00:00
742	0	2016-01-17 04:00:00
387	0	2016-01-17 05:00:00
1840	0	2016-01-17 06:00:00
1658	0	2016-01-17 07:00:00
3569	1	2016-01-17 08:00:00
2529	5	2016-01-17 09:00:00
4582	8	2016-01-17 10:00:00
3756	9	2016-01-17 11:00:00
2820	12	2016-01-17 12:00:00
1120	16	2016-01-17 13:00:00
3695	12	2016-01-17 14:00:00
4690	14	2016-01-17 15:00:00
2414	10	2016-01-17 16:00:00
3608	11	2016-01-17 17:00:00
1235	7	2016-01-17 18:00:00
1907	6	2016-01-17 19:00:00
520	6	2016-01-17 20:00:00
886	6	2016-01-17 21:00:00
4071	5	2016-01-17 22:00:00
4296	5	2016-01-17 23:00:00
4076	4	2016-01-18 00:00:00
2141	5	2016-01-18 01:00:00
500	5	2016-01-18 02:00:00
1126	5	2016-01-18 03:00:00
4000	5	2016-01-18 04:00:00
4691	5	2016-01-18 05:00:00
2421	5	2016-01-18 06:00:00
3198	7	2016-01-18 07:00:00
1585	8	2016-01-18 08:00:00
2349	7	2016-01-18 09:00:00
111	6	2016-01-18 10:00:00
735	6	2016-01-18 11:00:00
4679	7	2016-01-18 12:00:00
1309	6	2016-01-18 13:00:00
3603	8	2016-01-18 14:00:00
2463	9	2016-01-18 15:00:00
4241	8	2016-01-18 16:00:00
4012	6	2016-01-18 17:00:00
1078	6	2016-01-18 18:00:00
382	5	2016-01-18 19:00:00
1821	7	2016-01-18 20:00:00
1668	5	2016-01-18 21:00:00
3364	5	2016-01-18 22:00:00
2973	4	2016-01-18 23:00:00
4627	4	2016-01-19 00:00:00
1499	5	2016-01-19 01:00:00
627	5	2016-01-19 02:00:00
426	5	2016-01-19 03:00:00
4394	5	2016-01-19 04:00:00
4030	0	2016-01-19 05:00:00
3245	3	2016-01-19 06:00:00
2727	2	2016-01-19 07:00:00
2000	11	2016-01-19 08:00:00
1401	17	2016-01-19 09:00:00
1027	17	2016-01-19 10:00:00
58	18	2016-01-19 11:00:00
4116	17	2016-01-19 12:00:00
1799	17	2016-01-19 13:00:00
2923	19	2016-01-19 14:00:00
3551	19	2016-01-19 15:00:00
3896	21	2016-01-19 16:00:00
4804	14	2016-01-19 17:00:00
243	7	2016-01-19 18:00:00
1108	0	2016-01-19 19:00:00
1525	0	2016-01-19 20:00:00
1939	0	2016-01-19 21:00:00
2704	0	2016-01-19 22:00:00
3446	0	2016-01-19 23:00:00
4318	0	2016-01-20 00:00:00
1336	0	2016-01-20 01:00:00
711	0	2016-01-20 02:00:00
353	0	2016-01-20 03:00:00
4731	0	2016-01-20 04:00:00
3837	0	2016-01-20 05:00:00
3333	0	2016-01-20 06:00:00
2688	1	2016-01-20 07:00:00
1868	5	2016-01-20 08:00:00
1732	13	2016-01-20 09:00:00
1099	23	2016-01-20 10:00:00
254	27	2016-01-20 11:00:00
3804	24	2016-01-20 12:00:00
2197	21	2016-01-20 13:00:00
2747	16	2016-01-20 14:00:00
3202	15	2016-01-20 15:00:00
3988	16	2016-01-20 16:00:00
4465	17	2016-01-20 17:00:00
252	10	2016-01-20 18:00:00
785	4	2016-01-20 19:00:00
1462	2	2016-01-20 20:00:00
1829	0	2016-01-20 21:00:00
2940	0	2016-01-20 22:00:00
3441	0	2016-01-20 23:00:00
3922	0	2016-01-21 00:00:00
2208	0	2016-01-21 01:00:00
248	0	2016-01-21 02:00:00
610	0	2016-01-21 03:00:00
3850	0	2016-01-21 04:00:00
4773	0	2016-01-21 05:00:00
2682	0	2016-01-21 06:00:00
3174	4	2016-01-21 07:00:00
1443	9	2016-01-21 08:00:00
1979	28	2016-01-21 09:00:00
454	27	2016-01-21 10:00:00
824	26	2016-01-21 11:00:00
4333	26	2016-01-21 12:00:00
1622	25	2016-01-21 13:00:00
3359	25	2016-01-21 14:00:00
2889	22	2016-01-21 15:00:00
4493	24	2016-01-21 16:00:00
4128	14	2016-01-21 17:00:00
662	9	2016-01-21 18:00:00
452	5	2016-01-21 19:00:00
2094	2	2016-01-21 20:00:00
1343	0	2016-01-21 21:00:00
3085	1	2016-01-21 22:00:00
2641	1	2016-01-21 23:00:00
3062	1	2016-01-22 00:00:00
358	2	2016-01-22 01:00:00
2067	3	2016-01-22 02:00:00
1480	3	2016-01-22 03:00:00
3121	3	2016-01-22 04:00:00
2733	3	2016-01-22 05:00:00
4524	2	2016-01-22 06:00:00
4066	3	2016-01-22 07:00:00
687	9	2016-01-22 08:00:00
305	24	2016-01-22 09:00:00
2223	23	2016-01-22 10:00:00
1437	27	2016-01-22 11:00:00
379	25	2016-01-22 12:00:00
3478	26	2016-01-22 13:00:00
1528	26	2016-01-22 14:00:00
2072	24	2016-01-22 15:00:00
129	25	2016-01-22 16:00:00
1024	11	2016-01-22 17:00:00
3883	5	2016-01-22 18:00:00
4254	4	2016-01-22 19:00:00
2982	3	2016-01-22 20:00:00
3342	2	2016-01-22 21:00:00
1589	1	2016-01-22 22:00:00
1981	0	2016-01-22 23:00:00
2400	0	2016-01-23 00:00:00
718	0	2016-01-23 01:00:00
1716	0	2016-01-23 02:00:00
2328	0	2016-01-23 03:00:00
2962	0	2016-01-23 04:00:00
3340	0	2016-01-23 05:00:00
3698	0	2016-01-23 06:00:00
4276	0	2016-01-23 07:00:00
304	0	2016-01-23 08:00:00
934	0	2016-01-23 09:00:00
1290	0	2016-01-23 10:00:00
1943	0	2016-01-23 11:00:00
1170	0	2016-01-23 12:00:00
2849	0	2016-01-23 13:00:00
2038	0	2016-01-23 14:00:00
1539	0	2016-01-23 15:00:00
819	0	2016-01-23 16:00:00
264	0	2016-01-23 17:00:00
4799	0	2016-01-23 18:00:00
4018	0	2016-01-23 19:00:00
3246	0	2016-01-23 20:00:00
2591	0	2016-01-23 21:00:00
2170	0	2016-01-23 22:00:00
1614	0	2016-01-23 23:00:00
1822	0	2016-01-24 00:00:00
3675	0	2016-01-24 01:00:00
3031	0	2016-01-24 02:00:00
2809	0	2016-01-24 03:00:00
2041	0	2016-01-24 04:00:00
1554	0	2016-01-24 05:00:00
1034	0	2016-01-24 06:00:00
68	0	2016-01-24 07:00:00
4648	0	2016-01-24 08:00:00
4068	0	2016-01-24 09:00:00
3435	0	2016-01-24 10:00:00
2456	0	2016-01-24 11:00:00
1755	0	2016-01-24 12:00:00
4714	0	2016-01-24 13:00:00
443	0	2016-01-24 14:00:00
810	0	2016-01-24 15:00:00
1501	0	2016-01-24 16:00:00
1798	0	2016-01-24 17:00:00
2503	0	2016-01-24 18:00:00
3479	0	2016-01-24 19:00:00
3845	0	2016-01-24 20:00:00
4351	0	2016-01-24 21:00:00
85	0	2016-01-24 22:00:00
1049	0	2016-01-24 23:00:00
1605	0	2016-01-25 00:00:00
4486	0	2016-01-25 01:00:00
2802	0	2016-01-25 02:00:00
3188	0	2016-01-25 03:00:00
1553	0	2016-01-25 04:00:00
1945	0	2016-01-25 05:00:00
571	0	2016-01-25 06:00:00
3995	0	2016-01-25 08:00:00
4477	0	2016-01-25 09:00:00
2783	0	2016-01-25 10:00:00
3150	0	2016-01-25 11:00:00
2361	0	2016-01-25 12:00:00
3805	0	2016-01-25 13:00:00
945	0	2016-01-25 14:00:00
578	0	2016-01-25 15:00:00
1941	0	2016-01-25 16:00:00
1647	0	2016-01-25 17:00:00
3007	0	2016-01-25 18:00:00
2620	0	2016-01-25 19:00:00
4612	0	2016-01-25 20:00:00
3923	0	2016-01-25 21:00:00
620	0	2016-01-25 22:00:00
344	0	2016-01-25 23:00:00
936	0	2016-01-26 00:00:00
2855	0	2016-01-26 01:00:00
4763	0	2016-01-26 02:00:00
3771	0	2016-01-26 03:00:00
1131	0	2016-01-26 04:00:00
165	0	2016-01-26 05:00:00
1934	0	2016-01-26 06:00:00
1767	0	2016-01-26 07:00:00
3544	0	2016-01-26 08:00:00
2570	0	2016-01-26 09:00:00
4754	0	2016-01-26 10:00:00
4176	0	2016-01-26 11:00:00
2638	0	2016-01-26 12:00:00
704	0	2016-01-26 13:00:00
4170	0	2016-01-26 14:00:00
4649	0	2016-01-26 15:00:00
3001	0	2016-01-26 16:00:00
3373	0	2016-01-26 17:00:00
1403	0	2016-01-26 18:00:00
2294	0	2016-01-26 19:00:00
485	0	2016-01-26 20:00:00
874	0	2016-01-26 21:00:00
4179	0	2016-01-26 22:00:00
4253	0	2016-01-26 23:00:00
311	0	2016-01-27 00:00:00
3110	0	2016-01-27 01:00:00
3729	0	2016-01-27 02:00:00
4635	0	2016-01-27 03:00:00
137	0	2016-01-27 04:00:00
632	0	2016-01-27 05:00:00
1393	0	2016-01-27 06:00:00
2151	0	2016-01-27 07:00:00
2958	0	2016-01-27 08:00:00
3069	0	2016-01-27 09:00:00
3949	0	2016-01-27 10:00:00
4329	0	2016-01-27 11:00:00
3528	0	2016-01-27 12:00:00
474	0	2016-01-27 13:00:00
4605	0	2016-01-27 14:00:00
4054	0	2016-01-27 15:00:00
3175	0	2016-01-27 16:00:00
2995	0	2016-01-27 17:00:00
2022	0	2016-01-27 18:00:00
1639	0	2016-01-27 19:00:00
1122	0	2016-01-27 20:00:00
237	0	2016-01-27 21:00:00
4353	0	2016-01-27 22:00:00
4087	0	2016-01-27 23:00:00
4693	0	2016-01-28 00:00:00
1746	0	2016-01-28 01:00:00
900	0	2016-01-28 02:00:00
521	0	2016-01-28 03:00:00
4516	19	2016-01-28 04:00:00
3960	18	2016-01-28 05:00:00
3296	18	2016-01-28 06:00:00
2981	18	2016-01-28 07:00:00
1861	19	2016-01-28 08:00:00
1709	16	2016-01-28 09:00:00
955	14	2016-01-28 10:00:00
293	16	2016-01-28 11:00:00
4211	13	2016-01-28 12:00:00
1948	14	2016-01-28 13:00:00
2564	13	2016-01-28 14:00:00
3252	12	2016-01-28 15:00:00
3772	13	2016-01-28 16:00:00
4235	11	2016-01-28 17:00:00
461	7	2016-01-28 18:00:00
748	2	2016-01-28 19:00:00
1730	1	2016-01-28 20:00:00
2157	1	2016-01-28 21:00:00
2453	0	2016-01-28 22:00:00
3265	0	2016-01-28 23:00:00
3625	0	2016-01-29 00:00:00
2268	0	2016-01-29 01:00:00
573	1	2016-01-29 02:00:00
852	1	2016-01-29 03:00:00
4064	1	2016-01-29 04:00:00
4346	1	2016-01-29 05:00:00
2761	2	2016-01-29 06:00:00
3405	1	2016-01-29 07:00:00
1703	4	2016-01-29 08:00:00
2138	7	2016-01-29 09:00:00
516	11	2016-01-29 10:00:00
1048	13	2016-01-29 11:00:00
4490	14	2016-01-29 12:00:00
1398	12	2016-01-29 13:00:00
3128	12	2016-01-29 14:00:00
2718	14	2016-01-29 15:00:00
4703	15	2016-01-29 16:00:00
3864	11	2016-01-29 17:00:00
1182	5	2016-01-29 18:00:00
229	6	2016-01-29 19:00:00
2353	6	2016-01-29 20:00:00
1786	4	2016-01-29 21:00:00
3162	2	2016-01-29 22:00:00
2426	2	2016-01-29 23:00:00
2968	2	2016-01-30 00:00:00
772	4	2016-01-30 01:00:00
1741	5	2016-01-30 02:00:00
2380	5	2016-01-30 03:00:00
2749	5	2016-01-30 04:00:00
3385	5	2016-01-30 05:00:00
3739	5	2016-01-30 06:00:00
4326	4	2016-01-30 07:00:00
363	6	2016-01-30 08:00:00
991	8	2016-01-30 09:00:00
1346	14	2016-01-30 10:00:00
1998	16	2016-01-30 11:00:00
1112	19	2016-01-30 12:00:00
2717	16	2016-01-30 13:00:00
1819	15	2016-01-30 14:00:00
1725	14	2016-01-30 15:00:00
752	16	2016-01-30 16:00:00
199	15	2016-01-30 17:00:00
4593	13	2016-01-30 18:00:00
4040	16	2016-01-30 19:00:00
3189	14	2016-01-30 20:00:00
2470	15	2016-01-30 21:00:00
2188	15	2016-01-30 22:00:00
1472	16	2016-01-30 23:00:00
3322	16	2016-01-31 00:00:00
239	14	2016-01-31 01:00:00
1867	14	2016-01-31 02:00:00
1495	14	2016-01-31 03:00:00
3060	14	2016-01-31 04:00:00
2595	14	2016-01-31 05:00:00
4696	14	2016-01-31 06:00:00
4069	14	2016-01-31 07:00:00
894	14	2016-01-31 08:00:00
529	15	2016-01-31 09:00:00
2085	15	2016-01-31 10:00:00
1444	13	2016-01-31 11:00:00
89	14	2016-01-31 12:00:00
3421	13	2016-01-31 13:00:00
1223	3	2016-01-31 14:00:00
2063	2	2016-01-31 15:00:00
446	9	2016-01-31 16:00:00
816	10	2016-01-31 17:00:00
3827	12	2016-01-31 18:00:00
4393	14	2016-01-31 19:00:00
2811	10	2016-01-31 20:00:00
3390	10	2016-01-31 21:00:00
1319	8	2016-01-31 22:00:00
2050	8	2016-01-31 23:00:00
1317	20	2016-02-01 14:00:00
935	11	2016-02-01 17:00:00
3211	1	2016-02-01 21:00:00
1573	0	2016-02-01 22:00:00
2281	0	2016-02-01 23:00:00
3803	0	2016-02-02 00:00:00
2394	3	2016-02-02 01:00:00
563	2	2016-02-02 02:00:00
1022	2	2016-02-02 03:00:00
3617	2	2016-02-02 04:00:00
4644	2	2016-02-02 05:00:00
2667	3	2016-02-02 06:00:00
3016	5	2016-02-02 07:00:00
1584	13	2016-02-02 08:00:00
1813	23	2016-02-02 09:00:00
66	27	2016-02-02 10:00:00
1054	27	2016-02-02 11:00:00
4565	26	2016-02-02 12:00:00
1503	25	2016-02-02 13:00:00
3012	26	2016-02-02 14:00:00
2847	26	2016-02-02 15:00:00
4826	19	2016-02-02 16:00:00
3810	21	2016-02-02 17:00:00
1125	9	2016-02-02 18:00:00
168	6	2016-02-02 19:00:00
2024	10	2016-02-02 20:00:00
1689	5	2016-02-02 21:00:00
3412	2	2016-02-02 22:00:00
2913	2	2016-02-02 23:00:00
4349	1	2016-02-03 00:00:00
1322	1	2016-02-03 01:00:00
831	1	2016-02-03 02:00:00
504	2	2016-02-03 03:00:00
4358	2	2016-02-03 04:00:00
4041	1	2016-02-03 05:00:00
3418	1	2016-02-03 06:00:00
2892	4	2016-02-03 07:00:00
1959	10	2016-02-03 08:00:00
1696	17	2016-02-03 09:00:00
855	25	2016-02-03 10:00:00
198	26	2016-02-03 11:00:00
4001	23	2016-02-03 12:00:00
2364	26	2016-02-03 13:00:00
2628	27	2016-02-03 14:00:00
3398	29	2016-02-03 15:00:00
