	avail_bikes	timestamp
2618	28	2016-02-03 14:00:00
3527	29	2016-02-03 15:00:00
3789	26	2016-02-03 16:00:00
4453	25	2016-02-03 17:00:00
468	24	2016-02-03 18:00:00
727	24	2016-02-03 19:00:00
1263	24	2016-02-03 20:00:00
2013	24	2016-02-03 21:00:00
2574	25	2016-02-03 22:00:00
3212	29	2016-02-03 23:00:00
460	28	2016-02-04 00:00:00
3239	28	2016-02-04 01:00:00
3886	28	2016-02-04 02:00:00
4270	28	2016-02-04 03:00:00
275	28	2016-02-04 04:00:00
760	28	2016-02-04 05:00:00
1274	27	2016-02-04 06:00:00
1921	23	2016-02-04 07:00:00
2665	14	2016-02-04 08:00:00
3316	5	2016-02-04 09:00:00
3681	2	2016-02-04 10:00:00
4260	5	2016-02-04 11:00:00
3505	3	2016-02-04 12:00:00
37	3	2016-02-04 13:00:00
4410	7	2016-02-04 14:00:00
3950	8	2016-02-04 15:00:00
3262	7	2016-02-04 16:00:00
2544	8	2016-02-04 17:00:00
2257	10	2016-02-04 18:00:00
1551	18	2016-02-04 19:00:00
841	20	2016-02-04 20:00:00
277	23	2016-02-04 21:00:00
4669	24	2016-02-04 22:00:00
4116	23	2016-02-04 23:00:00
922	21	2016-02-05 00:00:00
2842	21	2016-02-05 01:00:00
4366	21	2016-02-05 02:00:00
3990	21	2016-02-05 03:00:00
703	21	2016-02-05 04:00:00
69	21	2016-02-05 05:00:00
2308	21	2016-02-05 06:00:00
1668	21	2016-02-05 07:00:00
3525	21	2016-02-05 08:00:00
2880	21	2016-02-05 09:00:00
4530	21	2016-02-05 10:00:00
4044	21	2016-02-05 11:00:00
3721	24	2016-02-05 14:00:00
4741	22	2016-02-05 15:00:00
2792	21	2016-02-05 16:00:00
3538	21	2016-02-05 17:00:00
1199	26	2016-02-05 18:00:00
1901	27	2016-02-05 19:00:00
261	27	2016-02-05 20:00:00
1192	28	2016-02-05 21:00:00
3867	29	2016-02-05 22:00:00
4787	29	2016-02-05 23:00:00
1461	27	2016-02-06 00:00:00
4384	27	2016-02-06 01:00:00
2830	28	2016-02-06 02:00:00
3616	29	2016-02-06 03:00:00
1728	29	2016-02-06 04:00:00
1856	29	2016-02-06 05:00:00
130	28	2016-02-06 06:00:00
621	27	2016-02-06 07:00:00
3716	25	2016-02-06 08:00:00
4308	24	2016-02-06 09:00:00
2518	25	2016-02-06 10:00:00
3006	23	2016-02-06 11:00:00
2088	19	2016-02-06 12:00:00
4000	21	2016-02-06 13:00:00
1169	20	2016-02-06 14:00:00
312	10	2016-02-06 15:00:00
1834	1	2016-02-06 16:00:00
1604	0	2016-02-06 17:00:00
3117	0	2016-02-06 18:00:00
2738	3	2016-02-06 19:00:00
4587	6	2016-02-06 20:00:00
3922	9	2016-02-06 21:00:00
1062	8	2016-02-06 22:00:00
566	7	2016-02-06 23:00:00
1914	8	2016-02-07 00:00:00
4136	8	2016-02-07 01:00:00
3560	7	2016-02-07 02:00:00
2562	9	2016-02-07 03:00:00
1900	9	2016-02-07 04:00:00
1328	9	2016-02-07 05:00:00
904	9	2016-02-07 06:00:00
524	8	2016-02-07 07:00:00
4735	7	2016-02-07 08:00:00
3769	7	2016-02-07 09:00:00
3103	4	2016-02-07 10:00:00
2729	0	2016-02-07 11:00:00
1714	1	2016-02-07 12:00:00
4671	1	2016-02-07 13:00:00
87	1	2016-02-07 14:00:00
962	2	2016-02-07 15:00:00
1252	2	2016-02-07 16:00:00
2329	1	2016-02-07 17:00:00
3001	10	2016-02-07 18:00:00
3244	13	2016-02-07 19:00:00
3863	13	2016-02-07 20:00:00
4422	12	2016-02-07 21:00:00
358	12	2016-02-07 22:00:00
818	14	2016-02-07 23:00:00
2653	14	2016-02-08 00:00:00
822	14	2016-02-08 01:00:00
1442	14	2016-02-08 02:00:00
1823	14	2016-02-08 03:00:00
2441	14	2016-02-08 04:00:00
3428	14	2016-02-08 05:00:00
4061	14	2016-02-08 06:00:00
4365	6	2016-02-08 07:00:00
58	1	2016-02-08 08:00:00
1038	1	2016-02-08 09:00:00
1657	0	2016-02-08 10:00:00
2034	0	2016-02-08 11:00:00
899	0	2016-02-08 12:00:00
2666	2	2016-02-08 13:00:00
2117	3	2016-02-08 14:00:00
1684	3	2016-02-08 15:00:00
1129	5	2016-02-08 16:00:00
154	2	2016-02-08 17:00:00
4424	5	2016-02-08 18:00:00
3996	16	2016-02-08 19:00:00
3409	16	2016-02-08 20:00:00
2421	13	2016-02-08 21:00:00
1879	14	2016-02-08 22:00:00
1438	15	2016-02-08 23:00:00
3277	13	2016-02-09 00:00:00
549	13	2016-02-09 01:00:00
1933	13	2016-02-09 02:00:00
1207	13	2016-02-09 03:00:00
3376	13	2016-02-09 04:00:00
2751	13	2016-02-09 05:00:00
4316	13	2016-02-09 06:00:00
4027	7	2016-02-09 07:00:00
713	3	2016-02-09 08:00:00
285	0	2016-02-09 09:00:00
2317	0	2016-02-09 10:00:00
1374	4	2016-02-09 11:00:00
463	6	2016-02-09 12:00:00
3356	10	2016-02-09 13:00:00
1219	13	2016-02-09 14:00:00
2182	11	2016-02-09 15:00:00
199	7	2016-02-09 16:00:00
877	8	2016-02-09 17:00:00
4111	9	2016-02-09 18:00:00
4679	18	2016-02-09 19:00:00
2796	18	2016-02-09 20:00:00
3489	13	2016-02-09 21:00:00
1606	13	2016-02-09 22:00:00
2227	14	2016-02-09 23:00:00
4662	14	2016-02-10 00:00:00
1790	14	2016-02-10 01:00:00
831	14	2016-02-10 02:00:00
186	14	2016-02-10 03:00:00
4373	14	2016-02-10 04:00:00
3808	14	2016-02-10 05:00:00
3162	13	2016-02-10 06:00:00
3004	10	2016-02-10 07:00:00
2065	6	2016-02-10 08:00:00
1210	2	2016-02-10 09:00:00
834	3	2016-02-10 10:00:00
408	4	2016-02-10 11:00:00
3674	5	2016-02-10 12:00:00
2299	5	2016-02-10 13:00:00
2656	3	2016-02-10 14:00:00
3380	2	2016-02-10 15:00:00
3912	4	2016-02-10 16:00:00
4828	6	2016-02-10 17:00:00
393	11	2016-02-10 18:00:00
668	20	2016-02-10 19:00:00
1246	23	2016-02-10 20:00:00
2058	23	2016-02-10 21:00:00
2689	23	2016-02-10 22:00:00
3156	20	2016-02-10 23:00:00
3695	20	2016-02-11 00:00:00
1975	21	2016-02-11 01:00:00
330	20	2016-02-11 02:00:00
978	20	2016-02-11 03:00:00
4056	19	2016-02-11 04:00:00
4814	19	2016-02-11 05:00:00
2936	18	2016-02-11 06:00:00
3398	15	2016-02-11 07:00:00
1466	5	2016-02-11 08:00:00
2163	3	2016-02-11 09:00:00
509	4	2016-02-11 10:00:00
1159	4	2016-02-11 11:00:00
4672	4	2016-02-11 12:00:00
1778	5	2016-02-11 13:00:00
3215	5	2016-02-11 14:00:00
2997	1	2016-02-11 15:00:00
4399	0	2016-02-11 16:00:00
3667	0	2016-02-11 17:00:00
955	6	2016-02-11 18:00:00
591	14	2016-02-11 19:00:00
1916	17	2016-02-11 20:00:00
1554	20	2016-02-11 21:00:00
3086	20	2016-02-11 22:00:00
2452	19	2016-02-11 23:00:00
3196	19	2016-02-12 00:00:00
373	20	2016-02-12 01:00:00
2010	20	2016-02-12 02:00:00
1596	21	2016-02-12 03:00:00
3049	21	2016-02-12 04:00:00
2979	20	2016-02-12 05:00:00
4580	19	2016-02-12 06:00:00
3981	14	2016-02-12 07:00:00
671	11	2016-02-12 08:00:00
280	10	2016-02-12 09:00:00
2216	8	2016-02-12 10:00:00
1654	8	2016-02-12 11:00:00
594	7	2016-02-12 12:00:00
3304	7	2016-02-12 13:00:00
1206	7	2016-02-12 14:00:00
2202	9	2016-02-12 15:00:00
580	10	2016-02-12 16:00:00
1133	10	2016-02-12 17:00:00
4210	13	2016-02-12 18:00:00
4496	19	2016-02-12 19:00:00
2854	17	2016-02-12 20:00:00
3052	15	2016-02-12 21:00:00
1255	18	2016-02-12 22:00:00
1966	18	2016-02-12 23:00:00
2591	18	2016-02-13 00:00:00
824	18	2016-02-13 01:00:00
1200	18	2016-02-13 02:00:00
2057	18	2016-02-13 03:00:00
2810	18	2016-02-13 04:00:00
3448	18	2016-02-13 05:00:00
4202	18	2016-02-13 06:00:00
4778	18	2016-02-13 07:00:00
1	20	2016-02-13 08:00:00
767	19	2016-02-13 09:00:00
1583	18	2016-02-13 10:00:00
2230	18	2016-02-13 11:00:00
681	18	2016-02-13 12:00:00
2615	17	2016-02-13 13:00:00
2332	19	2016-02-13 14:00:00
1407	15	2016-02-13 15:00:00
670	13	2016-02-13 16:00:00
114	16	2016-02-13 17:00:00
4607	13	2016-02-13 18:00:00
3803	13	2016-02-13 19:00:00
3582	16	2016-02-13 20:00:00
2863	17	2016-02-13 21:00:00
1983	20	2016-02-13 22:00:00
1276	22	2016-02-13 23:00:00
1825	22	2016-02-14 00:00:00
3854	22	2016-02-14 01:00:00
3223	22	2016-02-14 02:00:00
2672	22	2016-02-14 03:00:00
2218	22	2016-02-14 04:00:00
1237	22	2016-02-14 05:00:00
610	22	2016-02-14 06:00:00
238	21	2016-02-14 07:00:00
4434	20	2016-02-14 08:00:00
4065	20	2016-02-14 09:00:00
3431	19	2016-02-14 10:00:00
2444	19	2016-02-14 11:00:00
1722	16	2016-02-14 12:00:00
4488	16	2016-02-14 13:00:00
371	14	2016-02-14 14:00:00
661	12	2016-02-14 15:00:00
1361	13	2016-02-14 16:00:00
2326	15	2016-02-14 17:00:00
2881	16	2016-02-14 18:00:00
3336	18	2016-02-14 19:00:00
3884	18	2016-02-14 20:00:00
4323	18	2016-02-14 21:00:00
124	18	2016-02-14 22:00:00
1033	19	2016-02-14 23:00:00
1456	18	2016-02-15 00:00:00
4516	18	2016-02-15 01:00:00
2673	20	2016-02-15 02:00:00
3275	20	2016-02-15 03:00:00
1674	20	2016-02-15 04:00:00
2052	20	2016-02-15 05:00:00
77	20	2016-02-15 06:00:00
1054	20	2016-02-15 07:00:00
4081	19	2016-02-15 08:00:00
4648	19	2016-02-15 09:00:00
2457	16	2016-02-15 10:00:00
3500	13	2016-02-15 11:00:00
2100	9	2016-02-15 12:00:00
3665	6	2016-02-15 13:00:00
797	6	2016-02-15 14:00:00
500	6	2016-02-15 15:00:00
1857	6	2016-02-15 16:00:00
1486	6	2016-02-15 17:00:00
3332	9	2016-02-15 18:00:00
2407	8	2016-02-15 19:00:00
4677	8	2016-02-15 20:00:00
3899	8	2016-02-15 21:00:00
1049	10	2016-02-15 22:00:00
142	10	2016-02-15 23:00:00
946	10	2016-02-16 00:00:00
2957	10	2016-02-16 01:00:00
4275	10	2016-02-16 02:00:00
3700	10	2016-02-16 03:00:00
721	10	2016-02-16 04:00:00
88	10	2016-02-16 05:00:00
2325	10	2016-02-16 06:00:00
1686	6	2016-02-16 07:00:00
3545	2	2016-02-16 08:00:00
2400	0	2016-02-16 09:00:00
4547	0	2016-02-16 10:00:00
3905	0	2016-02-16 11:00:00
2581	0	2016-02-16 12:00:00
716	0	2016-02-16 13:00:00
4017	0	2016-02-16 14:00:00
4722	0	2016-02-16 15:00:00
2771	0	2016-02-16 16:00:00
3488	0	2016-02-16 17:00:00
1253	1	2016-02-16 18:00:00
2371	10	2016-02-16 19:00:00
1170	8	2016-02-16 21:00:00
3776	5	2016-02-16 22:00:00
4592	5	2016-02-16 23:00:00
120	5	2016-02-17 00:00:00
3192	5	2016-02-17 01:00:00
4105	5	2016-02-17 02:00:00
4584	5	2016-02-17 03:00:00
522	5	2016-02-17 04:00:00
1146	4	2016-02-17 05:00:00
1509	4	2016-02-17 06:00:00
2158	1	2016-02-17 07:00:00
2921	0	2016-02-17 08:00:00
3436	0	2016-02-17 09:00:00
4175	1	2016-02-17 10:00:00
4743	2	2016-02-17 11:00:00
3609	0	2016-02-17 12:00:00
11	2	2016-02-17 13:00:00
4430	1	2016-02-17 14:00:00
4182	4	2016-02-17 15:00:00
3217	3	2016-02-17 16:00:00
2425	5	2016-02-17 17:00:00
1950	8	2016-02-17 18:00:00
1389	9	2016-02-17 19:00:00
1190	14	2016-02-17 20:00:00
34	17	2016-02-17 21:00:00
4571	20	2016-02-17 22:00:00
4053	20	2016-02-17 23:00:00
4603	20	2016-02-18 00:00:00
1451	20	2016-02-18 01:00:00
718	20	2016-02-18 02:00:00
559	20	2016-02-18 03:00:00
4350	20	2016-02-18 04:00:00
4092	20	2016-02-18 05:00:00
3101	21	2016-02-18 06:00:00
2940	12	2016-02-18 07:00:00
2335	3	2016-02-18 08:00:00
1775	1	2016-02-18 09:00:00
665	5	2016-02-18 10:00:00
502	7	2016-02-18 11:00:00
4161	6	2016-02-18 12:00:00
2149	3	2016-02-18 13:00:00
2647	1	2016-02-18 14:00:00
3540	1	2016-02-18 15:00:00
3904	1	2016-02-18 16:00:00
4345	1	2016-02-18 17:00:00
212	10	2016-02-18 18:00:00
1096	17	2016-02-18 19:00:00
1763	16	2016-02-18 20:00:00
1843	16	2016-02-18 21:00:00
2907	16	2016-02-18 22:00:00
3397	15	2016-02-18 23:00:00
3874	15	2016-02-19 00:00:00
2036	16	2016-02-19 01:00:00
61	16	2016-02-19 02:00:00
1041	16	2016-02-19 03:00:00
3673	16	2016-02-19 04:00:00
4617	16	2016-02-19 05:00:00
2784	16	2016-02-19 06:00:00
3173	13	2016-02-19 07:00:00
1262	11	2016-02-19 08:00:00
2242	7	2016-02-19 09:00:00
456	6	2016-02-19 10:00:00
634	4	2016-02-19 11:00:00
4470	1	2016-02-19 12:00:00
1539	2	2016-02-19 13:00:00
3517	2	2016-02-19 14:00:00
2451	3	2016-02-19 15:00:00
4712	4	2016-02-19 16:00:00
4126	6	2016-02-19 17:00:00
851	10	2016-02-19 18:00:00
346	13	2016-02-19 19:00:00
2268	15	2016-02-19 20:00:00
1302	15	2016-02-19 21:00:00
3378	15	2016-02-19 22:00:00
2825	14	2016-02-19 23:00:00
3919	13	2016-02-20 00:00:00
2351	13	2016-02-20 01:00:00
381	13	2016-02-20 02:00:00
910	13	2016-02-20 03:00:00
4125	13	2016-02-20 04:00:00
4321	13	2016-02-20 05:00:00
2684	12	2016-02-20 06:00:00
3362	12	2016-02-20 07:00:00
1576	10	2016-02-20 08:00:00
1971	7	2016-02-20 09:00:00
592	8	2016-02-20 10:00:00
972	8	2016-02-20 11:00:00
4445	10	2016-02-20 12:00:00
1377	12	2016-02-20 13:00:00
3512	8	2016-02-20 14:00:00
2565	6	2016-02-20 15:00:00
4244	7	2016-02-20 16:00:00
3697	1	2016-02-20 17:00:00
1125	1	2016-02-20 18:00:00
150	4	2016-02-20 19:00:00
1874	1	2016-02-20 20:00:00
1578	3	2016-02-20 21:00:00
3555	9	2016-02-20 22:00:00
2917	11	2016-02-20 23:00:00
4451	12	2016-02-21 00:00:00
1468	12	2016-02-21 01:00:00
1113	12	2016-02-21 02:00:00
518	12	2016-02-21 03:00:00
4250	12	2016-02-21 04:00:00
4060	13	2016-02-21 05:00:00
3116	13	2016-02-21 06:00:00
2466	11	2016-02-21 07:00:00
2231	10	2016-02-21 08:00:00
1267	10	2016-02-21 09:00:00
913	8	2016-02-21 10:00:00
466	6	2016-02-21 11:00:00
3840	1	2016-02-21 12:00:00
1989	0	2016-02-21 13:00:00
2954	0	2016-02-21 14:00:00
3048	0	2016-02-21 15:00:00
4204	2	2016-02-21 16:00:00
4538	1	2016-02-21 17:00:00
438	5	2016-02-21 18:00:00
1012	4	2016-02-21 19:00:00
516	2	2016-02-23 16:00:00
895	1	2016-02-23 17:00:00
3875	3	2016-02-23 18:00:00
4711	4	2016-02-23 19:00:00
2822	4	2016-02-23 20:00:00
3531	2	2016-02-23 21:00:00
1650	3	2016-02-23 22:00:00
2361	3	2016-02-23 23:00:00
1709	4	2016-02-24 00:00:00
4511	4	2016-02-24 01:00:00
2677	4	2016-02-24 02:00:00
3042	4	2016-02-24 03:00:00
1706	4	2016-02-24 04:00:00
1964	4	2016-02-24 05:00:00
513	5	2016-02-24 06:00:00
1056	3	2016-02-24 07:00:00
4102	3	2016-02-24 08:00:00
4541	3	2016-02-24 09:00:00
2951	4	2016-02-24 10:00:00
3265	5	2016-02-24 11:00:00
2170	5	2016-02-24 12:00:00
3660	8	2016-02-24 13:00:00
829	8	2016-02-24 14:00:00
461	10	2016-02-24 15:00:00
1816	10	2016-02-24 16:00:00
1786	11	2016-02-24 17:00:00
3496	13	2016-02-24 18:00:00
2506	19	2016-02-24 19:00:00
4657	19	2016-02-24 20:00:00
3865	20	2016-02-24 21:00:00
1180	20	2016-02-24 22:00:00
206	19	2016-02-24 23:00:00
2353	18	2016-02-25 00:00:00
4012	18	2016-02-25 01:00:00
3032	19	2016-02-25 02:00:00
2403	19	2016-02-25 03:00:00
2041	19	2016-02-25 04:00:00
1396	19	2016-02-25 05:00:00
1048	20	2016-02-25 06:00:00
68	17	2016-02-25 07:00:00
4614	7	2016-02-25 08:00:00
4158	2	2016-02-25 09:00:00
3439	3	2016-02-25 10:00:00
2804	9	2016-02-25 11:00:00
1749	14	2016-02-25 12:00:00
4363	13	2016-02-25 13:00:00
511	10	2016-02-25 14:00:00
1073	12	2016-02-25 15:00:00
1495	11	2016-02-25 16:00:00
2327	8	2016-02-25 17:00:00
2414	9	2016-02-25 18:00:00
3134	11	2016-02-25 19:00:00
4200	13	2016-02-25 20:00:00
4721	16	2016-02-25 21:00:00
148	17	2016-02-25 22:00:00
712	16	2016-02-25 23:00:00
476	12	2016-02-26 00:00:00
3514	12	2016-02-26 01:00:00
3877	12	2016-02-26 02:00:00
4455	13	2016-02-26 03:00:00
266	13	2016-02-26 04:00:00
626	13	2016-02-26 05:00:00
1608	12	2016-02-26 06:00:00
2226	8	2016-02-26 07:00:00
2894	6	2016-02-26 08:00:00
3057	1	2016-02-26 09:00:00
4091	1	2016-02-26 10:00:00
4736	2	2016-02-26 11:00:00
3314	2	2016-02-26 12:00:00
78	6	2016-02-26 13:00:00
4539	11	2016-02-26 14:00:00
2516	2	2016-02-29 14:00:00
3449	2	2016-02-29 15:00:00
4082	2	2016-02-29 16:00:00
4585	3	2016-02-29 17:00:00
60	8	2016-02-29 18:00:00
762	24	2016-02-29 19:00:00
1719	25	2016-02-29 20:00:00
2039	27	2016-02-29 21:00:00
1528	25	2016-03-01 00:00:00
4521	24	2016-03-01 01:00:00
2939	23	2016-03-01 02:00:00
3578	23	2016-03-01 03:00:00
1327	23	2016-03-01 04:00:00
1976	23	2016-03-01 05:00:00
332	22	2016-03-01 06:00:00
980	11	2016-03-01 07:00:00
4156	9	2016-03-01 08:00:00
4804	9	2016-03-01 09:00:00
2535	13	2016-03-01 10:00:00
3180	12	2016-03-01 11:00:00
1929	9	2016-03-01 12:00:00
3774	7	2016-03-01 13:00:00
644	6	2016-03-01 14:00:00
544	9	2016-03-01 15:00:00
2162	7	2016-03-01 16:00:00
1612	7	2016-03-01 17:00:00
3163	10	2016-03-01 18:00:00
2595	15	2016-03-01 19:00:00
4242	17	2016-03-01 20:00:00
4138	18	2016-03-01 21:00:00
1026	17	2016-03-01 22:00:00
298	15	2016-03-01 23:00:00
1185	16	2016-03-02 00:00:00
2569	16	2016-03-02 01:00:00
4231	16	2016-03-02 02:00:00
3831	16	2016-03-02 03:00:00
687	16	2016-03-02 04:00:00
504	16	2016-03-02 05:00:00
1829	16	2016-03-02 06:00:00
1762	12	2016-03-02 07:00:00
3141	1	2016-03-02 08:00:00
2734	0	2016-03-02 09:00:00
4441	1	2016-03-02 10:00:00
4014	2	2016-03-02 11:00:00
2484	3	2016-03-02 12:00:00
1126	3	2016-03-02 13:00:00
3910	6	2016-03-02 14:00:00
4768	6	2016-03-02 15:00:00
2707	8	2016-03-02 16:00:00
3550	8	2016-03-02 17:00:00
1476	16	2016-03-02 18:00:00
1876	25	2016-03-02 19:00:00
18	27	2016-03-02 20:00:00
821	29	2016-03-02 21:00:00
3654	31	2016-03-02 22:00:00
4771	30	2016-03-02 23:00:00
525	29	2016-03-03 00:00:00
3036	29	2016-03-03 01:00:00
3684	29	2016-03-03 02:00:00
4707	29	2016-03-03 03:00:00
486	29	2016-03-03 04:00:00
1051	29	2016-03-03 05:00:00
1630	29	2016-03-03 06:00:00
2049	24	2016-03-03 07:00:00
2922	15	2016-03-03 08:00:00
3260	9	2016-03-03 09:00:00
3890	15	2016-03-03 10:00:00
4274	15	2016-03-03 11:00:00
3182	16	2016-03-03 12:00:00
13	15	2016-03-03 13:00:00
4474	12	2016-03-03 14:00:00
3945	14	2016-03-03 15:00:00
3423	19	2016-03-03 16:00:00
2691	21	2016-03-03 17:00:00
1942	22	2016-03-03 18:00:00
1549	30	2016-03-03 19:00:00
664	30	2016-03-03 20:00:00
563	29	2016-03-03 21:00:00
4773	28	2016-03-03 22:00:00
3702	29	2016-03-03 23:00:00
4261	30	2016-03-04 00:00:00
1227	31	2016-03-04 01:00:00
885	31	2016-03-04 02:00:00
86	31	2016-03-04 03:00:00
4701	31	2016-03-04 04:00:00
4120	31	2016-03-04 05:00:00
3490	31	2016-03-04 06:00:00
2499	30	2016-03-04 07:00:00
2274	24	2016-03-04 08:00:00
1292	24	2016-03-04 09:00:00
1098	25	2016-03-04 10:00:00
33	24	2016-03-04 11:00:00
3798	24	2016-03-04 12:00:00
1994	27	2016-03-04 13:00:00
2899	29	2016-03-04 14:00:00
3294	30	2016-03-04 15:00:00
3903	30	2016-03-04 16:00:00
4685	31	2016-03-04 17:00:00
71	27	2016-03-04 18:00:00
1050	30	2016-03-04 19:00:00
1229	28	2016-03-04 20:00:00
2233	31	2016-03-04 21:00:00
2537	33	2016-03-04 22:00:00
3546	34	2016-03-04 23:00:00
3730	34	2016-03-05 00:00:00
2154	34	2016-03-05 01:00:00
149	34	2016-03-05 02:00:00
1144	33	2016-03-05 03:00:00
4129	33	2016-03-05 04:00:00
4706	33	2016-03-05 05:00:00
2527	33	2016-03-05 06:00:00
3157	32	2016-03-05 07:00:00
1349	31	2016-03-05 08:00:00
2206	29	2016-03-05 09:00:00
125	29	2016-03-05 10:00:00
987	29	2016-03-05 11:00:00
4725	25	2016-03-05 12:00:00
1498	28	2016-03-05 13:00:00
3266	22	2016-03-05 14:00:00
2641	20	2016-03-05 15:00:00
4829	18	2016-03-05 16:00:00
3668	17	2016-03-05 17:00:00
884	21	2016-03-05 18:00:00
432	21	2016-03-05 19:00:00
1809	21	2016-03-05 20:00:00
1257	22	2016-03-05 21:00:00
3412	26	2016-03-05 22:00:00
2397	26	2016-03-05 23:00:00
3077	28	2016-03-06 00:00:00
51	29	2016-03-06 01:00:00
2291	28	2016-03-06 02:00:00
1652	28	2016-03-06 03:00:00
3298	28	2016-03-06 04:00:00
2649	28	2016-03-06 05:00:00
4299	28	2016-03-06 06:00:00
3666	26	2016-03-06 07:00:00
1082	26	2016-03-06 08:00:00
447	24	2016-03-06 09:00:00
2081	22	2016-03-06 10:00:00
1436	16	2016-03-06 11:00:00
503	11	2016-03-06 12:00:00
3491	9	2016-03-06 13:00:00
1784	2	2016-03-06 14:00:00
1884	1	2016-03-06 15:00:00
257	0	2016-03-06 16:00:00
823	0	2016-03-06 17:00:00
4099	0	2016-03-06 18:00:00
4398	1	2016-03-06 19:00:00
2408	2	2016-03-06 20:00:00
3129	4	2016-03-06 21:00:00
1420	3	2016-03-06 22:00:00
2123	3	2016-03-06 23:00:00
2529	3	2016-03-07 00:00:00
974	4	2016-03-07 01:00:00
1322	4	2016-03-07 02:00:00
1972	4	2016-03-07 03:00:00
2934	4	2016-03-07 04:00:00
3574	4	2016-03-07 05:00:00
3934	4	2016-03-07 06:00:00
4515	1	2016-03-07 07:00:00
537	0	2016-03-07 08:00:00
1160	0	2016-03-07 09:00:00
1522	0	2016-03-07 10:00:00
2169	0	2016-03-07 11:00:00
950	0	2016-03-07 12:00:00
2523	0	2016-03-07 13:00:00
2240	0	2016-03-07 14:00:00
1532	0	2016-03-07 15:00:00
1171	0	2016-03-07 16:00:00
22	6	2016-03-07 17:00:00
4765	17	2016-03-07 18:00:00
3857	28	2016-03-07 19:00:00
3611	26	2016-03-07 20:00:00
2892	21	2016-03-07 21:00:00
2007	16	2016-03-07 22:00:00
1298	15	2016-03-07 23:00:00
2060	16	2016-03-08 00:00:00
3669	12	2016-03-08 01:00:00
3279	12	2016-03-08 02:00:00
2952	12	2016-03-08 03:00:00
2124	12	2016-03-08 04:00:00
1209	12	2016-03-08 05:00:00
854	12	2016-03-08 06:00:00
126	0	2016-03-08 07:00:00
4660	0	2016-03-08 08:00:00
4031	0	2016-03-08 09:00:00
3335	0	2016-03-08 10:00:00
2694	0	2016-03-08 11:00:00
1477	1	2016-03-08 12:00:00
4431	1	2016-03-08 13:00:00
172	0	2016-03-08 14:00:00
1024	0	2016-03-08 15:00:00
1730	0	2016-03-08 16:00:00
2293	0	2016-03-08 17:00:00
2882	7	2016-03-08 18:00:00
3286	13	2016-03-08 19:00:00
3834	16	2016-03-08 20:00:00
4349	18	2016-03-08 21:00:00
399	20	2016-03-08 22:00:00
1123	20	2016-03-08 23:00:00
1272	21	2016-03-09 00:00:00
4681	21	2016-03-09 01:00:00
2702	21	2016-03-09 02:00:00
3054	22	2016-03-09 03:00:00
1415	22	2016-03-09 04:00:00
2097	21	2016-03-09 05:00:00
170	21	2016-03-09 06:00:00
1060	15	2016-03-09 07:00:00
3825	5	2016-03-09 08:00:00
4394	3	2016-03-09 09:00:00
2914	4	2016-03-09 10:00:00
3458	3	2016-03-09 11:00:00
2281	0	2016-03-09 12:00:00
3653	1	2016-03-09 13:00:00
753	2	2016-03-09 14:00:00
196	7	2016-03-09 15:00:00
2172	10	2016-03-09 16:00:00
1738	7	2016-03-09 17:00:00
3030	10	2016-03-09 18:00:00
2877	14	2016-03-09 19:00:00
4689	21	2016-03-09 20:00:00
3891	21	2016-03-09 21:00:00
835	23	2016-03-09 22:00:00
0	24	2016-03-09 23:00:00
323	26	2016-03-10 00:00:00
3020	28	2016-03-10 01:00:00
3907	28	2016-03-10 02:00:00
4621	28	2016-03-10 03:00:00
485	28	2016-03-10 04:00:00
756	27	2016-03-10 05:00:00
1507	27	2016-03-10 06:00:00
2379	22	2016-03-10 07:00:00
2833	12	2016-03-10 08:00:00
3240	9	2016-03-10 09:00:00
3959	7	2016-03-10 10:00:00
4390	4	2016-03-10 11:00:00
3205	1	2016-03-10 12:00:00
478	3	2016-03-10 13:00:00
4760	6	2016-03-10 14:00:00
4064	3	2016-03-10 15:00:00
3281	3	2016-03-10 16:00:00
2698	1	2016-03-10 17:00:00
1836	9	2016-03-10 18:00:00
1470	9	2016-03-10 19:00:00
886	5	2016-03-10 20:00:00
543	5	2016-03-10 21:00:00
4418	9	2016-03-10 22:00:00
3814	12	2016-03-10 23:00:00
639	13	2016-03-11 00:00:00
2547	11	2016-03-11 01:00:00
4467	10	2016-03-11 02:00:00
4079	10	2016-03-11 03:00:00
862	10	2016-03-11 04:00:00
214	10	2016-03-11 05:00:00
1934	9	2016-03-11 06:00:00
1215	4	2016-03-11 07:00:00
3252	0	2016-03-11 08:00:00
2736	0	2016-03-11 09:00:00
4812	1	2016-03-11 10:00:00
3623	2	2016-03-11 11:00:00
2852	1	2016-03-11 12:00:00
646	2	2016-03-11 13:00:00
3844	1	2016-03-11 14:00:00
4766	5	2016-03-11 15:00:00
2598	3	2016-03-11 16:00:00
3325	8	2016-03-11 17:00:00
1691	8	2016-03-11 18:00:00
2235	8	2016-03-11 19:00:00
123	7	2016-03-11 20:00:00
902	6	2016-03-11 21:00:00
4097	5	2016-03-11 22:00:00
4546	5	2016-03-11 23:00:00
1313	7	2016-03-12 00:00:00
4481	6	2016-03-12 01:00:00
2605	6	2016-03-12 02:00:00
3268	7	2016-03-12 03:00:00
1607	9	2016-03-12 04:00:00
2248	9	2016-03-12 05:00:00
19	10	2016-03-12 06:00:00
891	10	2016-03-12 07:00:00
