	DockID	Predicted	Expected	Predicted_Bin	Expected_Bin
0	325	8.56983613259	8.0	0.0	0.0
1	325	7.98096159701	10.0	0.0	0.0
2	325	10.0713576419	13.0	0.0	0.0
3	325	13.054490928	1.0	0.0	1.0
4	325	-0.440226848306	5.0	1.0	1.0
5	325	6.03249496972	7.0	0.0	0.0
6	325	6.9042501852	5.0	0.0	1.0
7	325	5.12111207192	6.0	0.0	0.0
8	325	6.44144261442	4.0	0.0	1.0
9	325	3.91061897802	4.0	1.0	1.0
10	325	4.39495124004	4.0	1.0	1.0
11	325	4.26581195541	4.0	1.0	1.0
12	325	4.36384470383	3.0	1.0	1.0
13	325	3.2742769576	0.0	1.0	1.0
14	325	0.178481950774	1.0	1.0	1.0
15	325	1.74751679432	0.0	1.0	1.0
16	325	0.413704929884	0.0	1.0	1.0
17	325	0.773505936611	4.0	1.0	1.0
18	325	5.04256506435	1.0	0.0	1.0
19	325	1.13184618486	1.0	1.0	1.0
20	325	1.81040303306	0.0	1.0	1.0
21	325	0.403967530112	5.0	1.0	1.0
22	325	6.1686349213	7.0	0.0	0.0
23	325	7.44531959299	13.0	0.0	0.0
24	325	13.8818416217	8.0	0.0	0.0
25	325	7.24096611868	12.0	0.0	0.0
26	325	12.577075851	12.0	0.0	0.0
27	325	11.4233343242	13.0	0.0	0.0
28	325	12.8987766303	11.0	0.0	0.0
29	325	10.363428086	4.0	0.0	1.0
30	325	3.12459817391	0.0	1.0	1.0
31	325	-0.160840346075	0.0	1.0	1.0
32	325	0.358747323725	0.0	1.0	1.0
33	325	0.544360055752	0.0	1.0	1.0
34	325	0.734512272358	0.0	1.0	1.0
35	325	0.734180151856	4.0	1.0	1.0
36	325	5.08772512759	1.0	0.0	1.0
37	325	1.142366195	2.0	1.0	1.0
38	325	2.88648663623	6.0	1.0	0.0
39	325	6.76692915833	2.0	0.0	1.0
40	325	1.91748360615	3.0	1.0	1.0
41	325	3.78595832739	1.0	1.0	1.0
42	325	1.09955776285	1.0	1.0	1.0
43	325	1.66664257631	3.0	1.0	1.0
44	325	3.71925591681	3.0	1.0	1.0
45	325	3.47675138277	3.0	1.0	1.0
46	325	3.55078666801	3.0	1.0	1.0
47	325	3.45445959492	3.0	1.0	1.0
48	325	3.4543229009	3.0	1.0	1.0
49	325	3.45418937129	4.0	1.0	1.0
50	325	4.54140906155	3.0	1.0	1.0
51	325	3.28476270457	2.0	1.0	1.0
52	325	2.40356216387	4.0	1.0	1.0
53	325	4.66220188467	3.0	1.0	1.0
54	325	3.2472809349	3.0	1.0	1.0
55	325	3.53879188671	0.0	1.0	1.0
56	325	0.143512052865	0.0	1.0	1.0
57	325	0.698331930912	4.0	1.0	1.0
58	325	4.93665538431	1.0	1.0	1.0
59	325	1.1422915723	0.0	1.0	1.0
60	325	0.711926731506	2.0	1.0	1.0
61	325	2.74929255207	5.0	1.0	1.0
62	325	5.77936332235	7.0	0.0	0.0
63	325	7.56918977319	7.0	0.0	0.0
64	325	7.24665767423	11.0	0.0	0.0
65	325	11.5261739526	9.0	0.0	0.0
66	325	8.57882871943	4.0	0.0	1.0
67	325	3.63289766648	3.0	1.0	1.0
68	325	3.12452293679	3.0	1.0	1.0
69	325	3.2007438327	3.0	1.0	1.0
70	325	3.40424684129	4.0	1.0	1.0
71	325	4.53969846913	4.0	1.0	1.0
72	325	4.3698401018	3.0	1.0	1.0
73	325	3.32051715788	3.0	1.0	1.0
74	325	3.44184387238	6.0	1.0	0.0
75	325	6.66535270058	4.0	0.0	1.0
76	325	4.03012503353	5.0	1.0	1.0
77	325	5.57057571026	3.0	0.0	1.0
78	325	3.00648823729	2.0	1.0	1.0
79	325	2.3921332197	1.0	1.0	1.0
80	325	1.3505526385	4.0	1.0	1.0
81	325	4.83942404854	1.0	1.0	1.0
82	325	1.08201458859	0.0	1.0	1.0
83	325	0.662836386315	3.0	1.0	1.0
84	325	3.83439424398	9.0	1.0	0.0
85	325	9.95588170532	13.0	0.0	0.0
86	325	13.4494285617	13.0	0.0	0.0
87	325	12.8509659381	15.0	0.0	0.0
88	325	14.8894799109	22.0	0.0	0.0
89	325	21.9715731139	22.0	0.0	0.0
90	325	20.8569066978	21.0	0.0	0.0
91	325	19.9415963044	21.0	0.0	0.0
92	325	19.7707552239	22.0	0.0	0.0
93	325	20.8217106196	22.0	0.0	0.0
94	325	20.7014663458	21.0	0.0	0.0
95	325	19.6528003627	13.0	0.0	0.0
96	325	11.0672382145	1.0	0.0	1.0
97	325	-0.684388500449	0.0	1.0	1.0
98	325	0.0351717908052	0.0	1.0	1.0
99	325	0.135057988817	2.0	1.0	1.0
100	325	2.86491670116	2.0	1.0	1.0
101	325	2.56888782553	3.0	1.0	1.0
102	325	3.73457686293	2.0	1.0	1.0
103	325	2.37561443725	3.0	1.0	1.0
104	325	3.67498055079	7.0	1.0	0.0
105	325	7.773397139	32.0	0.0	0.0
106	325	34.454643033	28.0	0.0	0.0
107	325	25.8510145353	32.0	0.0	0.0
108	325	31.6072109235	32.0	0.0	0.0
109	325	29.6047963066	32.0	0.0	0.0
110	325	29.9388562774	30.0	0.0	0.0
111	325	27.5740373815	30.0	0.0	0.0
112	325	27.9108594169	29.0	0.0	0.0
113	325	26.7596744931	29.0	0.0	0.0
114	325	27.0255791207	30.0	0.0	0.0
115	325	28.0848701953	28.0	0.0	0.0
116	325	25.7929006605	19.0	0.0	0.0
117	325	16.3644459542	0.0	0.0	1.0
118	325	-2.97815326494	0.0	1.0	1.0
119	325	0.0406071770205	2.0	1.0	1.0
120	325	2.01887563756	1.0	1.0	1.0
121	325	1.49521322616	1.0	1.0	1.0
122	325	1.73307405688	5.0	1.0	1.0
123	325	5.95751191905	9.0	0.0	0.0
124	325	9.68397493895	7.0	0.0	0.0
125	325	6.96601543679	16.0	0.0	0.0
126	325	17.0468809584	20.0	0.0	0.0
127	325	19.6185156476	23.0	0.0	0.0
128	325	22.6269910438	30.0	0.0	0.0
129	325	29.4543846577	30.0	0.0	0.0
130	325	28.1791342866	27.0	0.0	0.0
131	325	25.0067414389	26.0	0.0	0.0
132	325	24.074244514	25.0	0.0	0.0
133	325	23.0479943858	25.0	0.0	0.0
134	325	23.3354163846	25.0	0.0	0.0
135	325	23.3521569511	21.0	0.0	0.0
136	325	19.0411623235	16.0	0.0	0.0
137	325	14.2663564412	0.0	0.0	1.0
138	325	-2.49755915434	1.0	1.0	1.0
139	325	1.34106877715	1.0	1.0	1.0
140	325	0.869418786006	3.0	1.0	1.0
141	325	3.88610012546	0.0	1.0	1.0
142	325	0.230610628704	4.0	1.0	1.0
143	325	5.15890678642	5.0	0.0	1.0
144	325	5.37897298432	8.0	0.0	0.0
145	325	8.75923985386	3.0	0.0	1.0
